chromosome_name,start,end,gene_id,E066,strand,label,external_gene_name,start_position,end_position,tss,chrom,chromStart,chromEnd,name,score,strand_peak,signalValue,pValue,qValue,peak,startBucket,endBucket
chr20,33875204,33885204,ENSG00000125998,0.077,-1,-1,FAM83C,33873534,33880204,33880204,chr20,33881499,33881958,Rank_174451,47,.,3.01415,4.72942,3.12989,316,62.95,67.54
chr20,31856286,31866286,ENSG00000125999,0.0,1,-1,BPIFB1,31861286,31897684,31861286,chr20,31856881,31857068,Rank_166756,48,.,3.5341,4.86312,3.24491,143,5.95,7.82
chr20,31856286,31866286,ENSG00000125999,0.0,1,-1,BPIFB1,31861286,31897684,31861286,chr20,31856449,31856637,Rank_197221,41,.,3.19547,4.11042,2.57768,28,1.63,3.51
chr20,34037985,34047985,ENSG00000126001,1.14,1,-1,CEP250,34042985,34099804,34042985,chr20,34043378,34044446,Rank_122101,66,.,3.61698,6.64172,4.87362,355,53.93,64.61
chr20,34037985,34047985,ENSG00000126001,1.14,1,-1,CEP250,34042985,34099804,34042985,chr20,34041873,34042083,Rank_142624,58,.,3.96298,5.80356,4.11155,71,38.88,40.98
chr20,34037985,34047985,ENSG00000126001,1.14,1,-1,CEP250,34042985,34099804,34042985,chr20,34041561,34041748,Rank_213750,35,.,2.76216,3.55539,2.07439,160,35.76,37.63
chr20,30790594,30800594,ENSG00000126003,2.147,-1,-1,PLAGL2,30780306,30795594,30795594,chr20,30796392,30799097,Rank_21367,203,.,6.36446,20.35455,17.54893,448,57.98,85.03
chr20,30790594,30800594,ENSG00000126003,2.147,-1,-1,PLAGL2,30780306,30795594,30795594,chr20,30792576,30795060,Rank_35878,160,.,5.52703,16.04748,13.55795,1920,19.82,44.66
chr20,30790594,30800594,ENSG00000126003,2.147,-1,-1,PLAGL2,30780306,30795594,30795594,chr20,30799285,30800320,Rank_45861,138,.,4.73812,13.8513,11.51579,408,86.91,97.26
chr20,30790594,30800594,ENSG00000126003,2.147,-1,-1,PLAGL2,30780306,30795594,30795594,chr20,30791093,30792412,Rank_56553,121,.,5.68029,12.15741,9.95105,613,4.99,18.18
chr20,30790594,30800594,ENSG00000126003,2.147,-1,-1,PLAGL2,30780306,30795594,30795594,chr20,30790421,30791032,Rank_74974,99,.,4.948,9.97655,7.94469,447,-1.73,4.38
chr20,30790594,30800594,ENSG00000126003,2.147,-1,-1,PLAGL2,30780306,30795594,30795594,chr20,30795896,30796252,Rank_166552,48,.,2.63855,4.87574,3.25695,200,53.02,56.58
chrX,16136679,16146679,ENSG00000126010,0.145,1,-1,GRPR,16141679,16171144,16141679,chrX,16142518,16142742,Rank_114616,70,.,4.52837,7.00879,5.20608,95,58.39,60.63
chrX,16136679,16146679,ENSG00000126010,0.145,1,-1,GRPR,16141679,16171144,16141679,chrX,16143088,16144439,Rank_122737,66,.,3.61698,6.64172,4.87362,830,64.09,77.6
chrX,16136679,16146679,ENSG00000126010,0.145,1,-1,GRPR,16141679,16171144,16141679,chrX,16142791,16142961,Rank_162637,51,.,3.68107,5.10401,3.47041,137,61.12,62.82
chrX,53249604,53259604,ENSG00000126012,9.11,-1,1,KDM5C,53220503,53254604,53254604,chrX,53250688,53253632,Rank_437,508,.,15.74554,50.81595,45.86551,2084,10.84,40.28
chrX,53249604,53259604,ENSG00000126012,9.11,-1,1,KDM5C,53220503,53254604,53254604,chrX,53254751,53255442,Rank_38133,155,.,6.52874,15.51157,13.05226,419,51.47,58.38
chrX,112079043,112089043,ENSG00000126016,1.006,-1,-1,AMOT,112017731,112084043,112084043,chrX,112080663,112081528,Rank_50134,132,.,6.69285,13.23716,10.95278,526,16.2,24.85
chrX,112079043,112089043,ENSG00000126016,1.006,-1,-1,AMOT,112017731,112084043,112084043,chrX,112082658,112082924,Rank_154184,53,.,3.83169,5.34882,3.68774,142,36.15,38.81
chrX,112079043,112089043,ENSG00000126016,1.006,-1,-1,AMOT,112017731,112084043,112084043,chrX,112083175,112083629,Rank_122732,66,.,3.61698,6.64172,4.87362,158,41.32,45.86
chrX,112079043,112089043,ENSG00000126016,1.006,-1,-1,AMOT,112017731,112084043,112084043,chrX,112083712,112083882,Rank_224367,30,.,2.41132,3.06,1.63092,56,46.69,48.39
chr3,50392041,50402041,ENSG00000126062,19.415,-1,1,TMEM115,50392180,50397041,50397041,chr3,50392429,50396643,Rank_45,661,.,17.07058,66.19678,60.21176,3288,3.88,46.02
chr3,50392041,50402041,ENSG00000126062,19.415,-1,1,TMEM115,50392180,50397041,50397041,chr3,50392160,50392375,Rank_211096,35,.,2.61227,3.58669,2.0975,101,1.19,3.34
chr3,50392041,50402041,ENSG00000126062,19.415,-1,1,TMEM115,50392180,50397041,50397041,chr3,50391939,50392112,Rank_223827,30,.,2.41132,3.06,1.63092,23,-1.02,0.71
chr3,50392041,50402041,ENSG00000126062,19.415,-1,1,TMEM115,50392180,50397041,50397041,chr3,50397155,50397662,Rank_64590,110,.,4.82264,11.05695,8.93137,136,51.14,56.21
chr1,36102445,36112445,ENSG00000126067,66.393,-1,1,PSMB2,36067185,36107445,36107445,chr1,36101952,36103075,Rank_25918,186,.,8.13255,18.6353,15.94741,647,-4.93,6.3
chr1,36102445,36112445,ENSG00000126067,66.393,-1,1,PSMB2,36067185,36107445,36107445,chr1,36104905,36106614,Rank_42130,145,.,6.27763,14.56911,12.17876,977,24.6,41.69
chr1,36102445,36112445,ENSG00000126067,66.393,-1,1,PSMB2,36067185,36107445,36107445,chr1,36107974,36108720,Rank_46505,137,.,6.96672,13.71775,11.39052,526,55.29,62.75
chr1,36102445,36112445,ENSG00000126067,66.393,-1,1,PSMB2,36067185,36107445,36107445,chr1,36103250,36104688,Rank_52310,127,.,5.77542,12.73545,10.48098,687,8.05,22.43
chr1,36391319,36401319,ENSG00000126070,1.461,1,-1,AGO3,36396319,36538101,36396319,chr1,36397203,36400439,Rank_7888,285,.,11.04352,28.54128,25.15782,612,58.84,91.2
chr1,36391319,36401319,ENSG00000126070,1.461,1,-1,AGO3,36396319,36538101,36396319,chr1,36391390,36391804,Rank_121794,66,.,3.61698,6.64172,4.87362,106,0.71,4.85
chr1,36391319,36401319,ENSG00000126070,1.461,1,-1,AGO3,36396319,36538101,36396319,chr1,36395474,36395681,Rank_126018,64,.,3.87293,6.40433,4.655,88,41.55,43.62
chr1,36391319,36401319,ENSG00000126070,1.461,1,-1,AGO3,36396319,36538101,36396319,chr1,36395723,36396067,Rank_129388,62,.,3.76658,6.20494,4.46705,231,44.04,47.48
chr1,36391319,36401319,ENSG00000126070,1.461,1,-1,AGO3,36396319,36538101,36396319,chr1,36394789,36395145,Rank_216915,34,.,2.26161,3.4711,2.00656,60,34.7,38.26
chr1,45472819,45482819,ENSG00000126088,69.3,1,1,UROD,45477819,45481247,45477819,chr1,45475259,45476376,Rank_93,604,.,12.72892,60.47776,54.85823,723,24.4,35.57
chr1,45472819,45482819,ENSG00000126088,69.3,1,1,UROD,45477819,45481247,45477819,chr1,45476991,45479699,Rank_780,464,.,11.85566,46.46855,41.83037,371,41.72,68.8
chr1,45472819,45482819,ENSG00000126088,69.3,1,1,UROD,45477819,45481247,45477819,chr1,45479898,45480378,Rank_52059,127,.,5.78698,12.75883,10.50393,291,70.79,75.59
chr1,45472819,45482819,ENSG00000126088,69.3,1,1,UROD,45477819,45481247,45477819,chr1,45480424,45480644,Rank_172391,47,.,2.84726,4.73347,3.13073,89,76.05,78.25
chr1,44166495,44176495,ENSG00000126091,5.128,1,1,ST3GAL3,44171495,44396831,44171495,chr1,44170564,44170781,Rank_210327,35,.,2.61227,3.58669,2.0975,85,40.69,42.86
chr1,44166495,44176495,ENSG00000126091,5.128,1,1,ST3GAL3,44171495,44396831,44171495,chr1,44173707,44175168,Rank_7042,293,.,11.12407,29.31035,25.86466,1117,72.12,86.73
chr1,44166495,44176495,ENSG00000126091,5.128,1,1,ST3GAL3,44171495,44396831,44171495,chr1,44176077,44176373,Rank_125783,64,.,4.17667,6.41914,4.66912,155,95.82,98.78
chr1,44166495,44176495,ENSG00000126091,5.128,1,1,ST3GAL3,44171495,44396831,44171495,chr1,44171224,44173110,Rank_18455,214,.,8.03537,21.48832,18.59631,1190,47.29,66.15
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45136521,45136807,Rank_230030,25,.,2.21038,2.5658,1.19073,241,12.94,15.8
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45141759,45144506,Rank_22635,197,.,6.83208,19.76184,16.99122,2121,65.32,92.79
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45144562,45145857,Rank_41775,146,.,4.8817,14.60977,12.21636,1069,93.35,106.3
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45140387,45141078,Rank_43280,144,.,5.19206,14.41205,12.0394,291,51.6,58.51
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45141482,45141715,Rank_93040,83,.,4.47189,8.39216,6.48412,157,62.55,64.88
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45141171,45141391,Rank_150528,54,.,3.47814,5.42758,3.76246,93,59.44,61.64
chr1,45135227,45145227,ENSG00000126106,19.719,-1,1,TMEM53,45100910,45140227,45140227,chr1,45137594,45139488,Rank_7903,285,.,9.81142,28.51612,25.1332,987,23.67,42.61
chr1,45472001,45482001,ENSG00000126107,13.984,-1,1,HECTD3,45468212,45477001,45477001,chr1,45475259,45476376,Rank_93,604,.,12.72892,60.47776,54.85823,723,32.58,43.75
chr1,45472001,45482001,ENSG00000126107,13.984,-1,1,HECTD3,45468212,45477001,45477001,chr1,45476991,45479699,Rank_780,464,.,11.85566,46.46855,41.83037,371,49.9,76.98
chr1,45472001,45482001,ENSG00000126107,13.984,-1,1,HECTD3,45468212,45477001,45477001,chr1,45479898,45480378,Rank_52059,127,.,5.78698,12.75883,10.50393,291,78.97,83.77
chr1,45472001,45482001,ENSG00000126107,13.984,-1,1,HECTD3,45468212,45477001,45477001,chr1,45480424,45480644,Rank_172391,47,.,2.84726,4.73347,3.13073,89,84.23,86.43
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104029737,104030964,Rank_5553,313,.,10.29532,31.33058,27.74535,1027,65.04,77.31
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104025860,104028647,Rank_8093,281,.,9.13233,28.18539,24.81852,1948,26.27,54.14
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104024827,104025267,Rank_74458,99,.,5.52176,9.99837,7.96229,136,15.94,20.34
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104032189,104032511,Rank_79775,94,.,5.20733,9.44169,7.44689,157,89.56,92.78
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104023693,104024012,Rank_95408,81,.,4.87214,8.19242,6.29846,165,4.6,7.79
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104025381,104025772,Rank_95808,81,.,4.81923,8.10099,6.20939,246,21.48,25.39
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104024479,104024723,Rank_143419,57,.,3.91923,5.7308,4.04231,133,12.46,14.9
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104023260,104023543,Rank_189355,42,.,3.26602,4.22432,2.66999,98,0.27,3.1
chr14,104023233,104033233,ENSG00000126214,6.009,1,1,KLC1,104028233,104167888,104028233,chr14,104031492,104031800,Rank_213137,35,.,2.76216,3.55539,2.07439,22,82.59,85.67
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104182745,104183748,Rank_45450,139,.,6.19668,13.98751,11.64546,374,59.04,69.07
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104177900,104178483,Rank_92801,84,.,4.82606,8.42934,6.51933,316,10.59,16.42
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104181283,104181574,Rank_115623,69,.,4.01768,6.94008,5.14475,146,44.42,47.33
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104180815,104181113,Rank_129424,62,.,3.76658,6.20494,4.46705,123,39.74,42.72
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104178536,104178739,Rank_163476,50,.,3.51213,5.04336,3.4156,76,16.95,18.98
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104185037,104185358,Rank_182180,44,.,3.08712,4.49164,2.91605,107,81.96,85.17
chr14,104176841,104186841,ENSG00000126215,0.223,-1,-1,XRCC3,104163946,104181841,104181841,chr14,104183973,104184270,Rank_182765,44,.,2.96733,4.44972,2.87616,157,71.32,74.29
chr13,113237481,113247481,ENSG00000126216,5.682,-1,1,TUBGCP3,113139325,113242481,113242481,chr13,113240581,113241870,Rank_15731,228,.,8.67882,22.81312,19.82722,884,31.0,43.89
chr13,113237481,113247481,ENSG00000126216,5.682,-1,1,TUBGCP3,113139325,113242481,113242481,chr13,113242610,113243144,Rank_57127,120,.,5.11556,12.06842,9.86967,326,51.29,56.63
chr13,113543692,113553692,ENSG00000126217,0.733,1,-1,MCF2L,113548692,113754053,113548692,chr13,113546746,113548050,Rank_8897,276,.,9.40119,27.6442,24.32746,1154,30.54,43.58
chr13,113543692,113553692,ENSG00000126217,0.733,1,-1,MCF2L,113548692,113754053,113548692,chr13,113548823,113549602,Rank_38846,153,.,7.36214,15.30873,12.86994,211,51.31,59.1
chr13,113543692,113553692,ENSG00000126217,0.733,1,-1,MCF2L,113548692,113754053,113548692,chr13,113548144,113548318,Rank_129338,62,.,3.76658,6.20494,4.46705,73,44.52,46.26
chr13,113772128,113782128,ENSG00000126218,152.592,1,1,F10,113777128,113803843,113777128,chr13,113777117,113778938,Rank_35352,161,.,6.0283,16.1062,13.60773,581,49.89,68.1
chr13,113772128,113782128,ENSG00000126218,152.592,1,1,F10,113777128,113803843,113777128,chr13,113776384,113776845,Rank_49613,133,.,5.51075,13.32819,11.04039,154,42.56,47.17
chr13,113772128,113782128,ENSG00000126218,152.592,1,1,F10,113777128,113803843,113777128,chr13,113775947,113776342,Rank_136281,59,.,3.41604,5.9798,4.26586,268,38.19,42.14
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113859947,113862555,Rank_4598,328,.,11.31531,32.82557,29.13505,2003,19.18,45.26
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113864533,113865102,Rank_67008,108,.,5.19539,10.81886,8.72047,316,65.04,70.73
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113865143,113865574,Rank_79859,94,.,5.01989,9.43979,7.44564,281,71.14,75.45
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113865942,113866454,Rank_101906,77,.,4.26879,7.7009,5.84124,355,79.13,84.25
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113858547,113859172,Rank_115562,69,.,4.01768,6.94008,5.14475,344,5.18,11.43
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113867186,113867811,Rank_117804,68,.,4.10584,6.83416,5.05099,505,91.57,97.82
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113858175,113858375,Rank_122777,66,.,4.13842,6.62153,4.85912,50,1.46,3.46
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113864253,113864476,Rank_165310,49,.,3.47772,4.98432,3.36166,94,62.24,64.47
chr13,113858029,113868029,ENSG00000126226,6.02,-1,1,PCID2,113831891,113863029,113863029,chr13,113865696,113865893,Rank_191447,41,.,3.01326,4.17014,2.6199,43,76.67,78.64
chr13,113807968,113817968,ENSG00000126231,88.484,1,1,PROZ,113812968,113826694,113812968,chr13,113808827,113809314,Rank_30184,174,.,7.03095,17.44462,14.84724,207,8.59,13.46
chr13,113807968,113817968,ENSG00000126231,88.484,1,1,PROZ,113812968,113826694,113812968,chr13,113810545,113812835,Rank_31568,170,.,6.22925,17.00002,14.43308,1085,25.77,48.67
chr13,113807968,113817968,ENSG00000126231,88.484,1,1,PROZ,113812968,113826694,113812968,chr13,113813707,113814910,Rank_94973,82,.,3.58949,8.27943,6.38252,443,57.39,69.42
chr13,113807968,113817968,ENSG00000126231,88.484,1,1,PROZ,113812968,113826694,113812968,chr13,113809891,113810410,Rank_149197,54,.,3.64265,5.49668,3.81916,357,19.23,24.42
chr13,113807968,113817968,ENSG00000126231,88.484,1,1,PROZ,113812968,113826694,113812968,chr13,113807854,113808039,Rank_173973,47,.,3.01415,4.72942,3.12989,141,-1.14,0.71
chr13,113807968,113817968,ENSG00000126231,88.484,1,1,PROZ,113812968,113826694,113812968,chr13,113809599,113809830,Rank_204906,37,.,2.44085,3.78662,2.27872,163,16.31,18.62
chr8,143818829,143828829,ENSG00000126233,0.0,-1,-1,SLURP1,143822362,143823829,143823829,chr8,143819886,143820404,Rank_62720,113,.,4.78464,11.30332,9.16279,220,10.57,15.75
chr8,143818829,143828829,ENSG00000126233,0.0,-1,-1,SLURP1,143822362,143823829,143823829,chr8,143821361,143821755,Rank_176857,46,.,3.28467,4.64991,3.06115,103,25.32,29.26
chr8,143818829,143828829,ENSG00000126233,0.0,-1,-1,SLURP1,143822362,143823829,143823829,chr8,143821130,143821303,Rank_219345,32,.,2.69976,3.29491,1.8395,83,23.01,24.74
chr19,36421260,36431260,ENSG00000126243,1.399,1,-1,LRFN3,36426260,36436669,36426260,chr19,36426465,36427234,Rank_969,444,.,13.05748,44.49939,39.97811,234,52.05,59.74
chr19,36421260,36431260,ENSG00000126243,1.399,1,-1,LRFN3,36426260,36436669,36426260,chr19,36427640,36429769,Rank_1973,391,.,14.28177,39.16408,35.02599,516,63.8,85.09
chr19,36421260,36431260,ENSG00000126243,1.399,1,-1,LRFN3,36426260,36436669,36426260,chr19,36422014,36422386,Rank_10305,263,.,7.72956,26.36742,23.13549,177,7.54,11.26
chr19,36421260,36431260,ENSG00000126243,1.399,1,-1,LRFN3,36426260,36436669,36426260,chr19,36430467,36430637,Rank_178768,45,.,3.48336,4.57244,2.9857,97,92.07,93.77
chr19,36228354,36238354,ENSG00000126246,31.452,-1,1,IGFLR1,36230058,36233354,36233354,chr19,36236714,36237767,Rank_2127,384,.,12.49086,38.48926,34.39172,524,83.6,94.13
chr19,36228354,36238354,ENSG00000126246,31.452,-1,1,IGFLR1,36230058,36233354,36233354,chr19,36234629,36235835,Rank_7848,286,.,8.42096,28.68017,25.29332,884,62.75,74.81
chr19,36228354,36238354,ENSG00000126246,31.452,-1,1,IGFLR1,36230058,36233354,36233354,chr19,36231658,36232301,Rank_43853,143,.,5.62642,14.36133,11.99505,485,33.04,39.47
chr19,36228354,36238354,ENSG00000126246,31.452,-1,1,IGFLR1,36230058,36233354,36233354,chr19,36230705,36231332,Rank_49623,133,.,5.51075,13.32819,11.04039,392,23.51,29.78
chr19,36228354,36238354,ENSG00000126246,31.452,-1,1,IGFLR1,36230058,36233354,36233354,chr19,36230345,36230666,Rank_75578,98,.,4.18715,9.84775,7.82084,157,19.91,23.12
chr19,36228354,36238354,ENSG00000126246,31.452,-1,1,IGFLR1,36230058,36233354,36233354,chr19,36229277,36230233,Rank_108650,73,.,3.81793,7.32645,5.49932,503,9.23,18.79
chr19,36625477,36635477,ENSG00000126247,162.598,1,1,CAPNS1,36630477,36641255,36630477,chr19,36630190,36630632,Rank_20833,205,.,8.86721,20.50394,17.68435,160,47.13,51.55
chr19,36625477,36635477,ENSG00000126247,162.598,1,1,CAPNS1,36630477,36641255,36630477,chr19,36632217,36632948,Rank_103716,76,.,3.44591,7.65208,5.80332,245,67.4,74.71
chr19,34890289,34900289,ENSG00000126249,6.683,1,1,PDCD2L,34895289,34917073,34895289,chr19,34895783,34896116,Rank_110812,71,.,3.5172,7.13269,5.31817,61,54.94,58.27
chr19,34890289,34900289,ENSG00000126249,6.683,1,1,PDCD2L,34895289,34917073,34895289,chr19,34894972,34895174,Rank_126086,64,.,3.87293,6.40433,4.655,146,46.83,48.85
chr19,36114932,36124932,ENSG00000126254,32.065,1,1,RBM42,36119932,36128588,36119932,chr19,36120291,36121037,Rank_148,577,.,18.09003,57.75213,52.31678,378,53.59,61.05
chr19,36114932,36124932,ENSG00000126254,32.065,1,1,RBM42,36119932,36128588,36119932,chr19,36118997,36119439,Rank_38253,154,.,7.19418,15.4629,13.01436,178,40.65,45.07
chr19,36341763,36351763,ENSG00000126259,0.0,1,-1,KIRREL2,36346763,36358011,36346763,chr19,36347340,36348122,Rank_76477,97,.,5.57337,9.73041,7.70861,153,55.77,63.59
chr19,36341763,36351763,ENSG00000126259,0.0,1,-1,KIRREL2,36346763,36358011,36346763,chr19,36351745,36352526,Rank_119698,67,.,4.35035,6.71185,4.93535,298,99.82,107.63
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34920475,34921375,Rank_30331,174,.,7.03095,17.44462,14.84724,616,62.18,71.18
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34922186,34922404,Rank_49741,132,.,6.71744,13.28056,10.9951,58,79.29,81.47
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34918610,34919076,Rank_69833,104,.,5.77539,10.4398,8.36594,156,43.53,48.19
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34920049,34920438,Rank_75576,98,.,4.18715,9.84775,7.82084,166,57.92,61.81
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34923769,34923956,Rank_112466,70,.,4.37907,7.04085,5.23473,67,95.12,96.99
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34922459,34922810,Rank_161801,51,.,3.68107,5.10401,3.47041,230,82.02,85.53
chr19,34914257,34924257,ENSG00000126261,25.739,1,1,UBA2,34919257,34960853,34919257,chr19,34921421,34922040,Rank_171495,47,.,2.72801,4.78887,3.18382,168,71.64,77.83
chr19,35929809,35939809,ENSG00000126262,1.666,1,-1,FFAR2,35934809,35942669,35934809,chr19,35938159,35938360,Rank_165815,49,.,3.5729,4.92692,3.30568,152,83.5,85.51
chr19,35929809,35939809,ENSG00000126262,1.666,1,-1,FFAR2,35934809,35942669,35934809,chr19,35937562,35937911,Rank_169271,48,.,3.26437,4.81811,3.20363,181,77.53,81.02
chr19,35929809,35939809,ENSG00000126262,1.666,1,-1,FFAR2,35934809,35942669,35934809,chr19,35936598,35937233,Rank_192167,41,.,3.01326,4.17014,2.6199,78,67.89,74.24
chr19,35929809,35939809,ENSG00000126262,1.666,1,-1,FFAR2,35934809,35942669,35934809,chr19,35932565,35932757,Rank_208768,36,.,3.01178,3.64295,2.14772,19,27.56,29.48
chr19,35929809,35939809,ENSG00000126262,1.666,1,-1,FFAR2,35934809,35942669,35934809,chr19,35939003,35939372,Rank_225534,29,.,2.51105,2.97643,1.55569,295,91.94,95.63
chr19,36388382,36398382,ENSG00000126264,33.399,1,1,HCST,36393382,36395279,36393382,chr19,36392661,36392899,Rank_141174,58,.,4.00771,5.87777,4.18123,155,42.79,45.17
chr19,36388382,36398382,ENSG00000126264,33.399,1,1,HCST,36393382,36395279,36393382,chr19,36389650,36390245,Rank_155281,53,.,3.2151,5.34192,3.68733,201,12.68,18.63
chr19,36388382,36398382,ENSG00000126264,33.399,1,1,HCST,36393382,36395279,36393382,chr19,36393464,36393642,Rank_192168,41,.,3.01326,4.17014,2.6199,53,50.82,52.6
