,y,scores
4706,1,-6.0626807
4707,0,-6.970554
4708,1,-2.8601546
4709,1,-5.812134
4710,1,-5.812134
4711,0,-6.840049
4712,0,-7.044012
4713,0,-6.970554
4714,0,-6.970554
4715,1,-5.2318544
4716,1,-6.437279
4717,1,-6.221491
4718,1,-5.159626
4719,0,-6.970554
4720,0,-6.970554
4721,1,-3.5281422
4722,1,-5.8552675
4723,1,-5.8552675
4724,1,-5.6584716
4725,1,-4.678789
4726,1,-5.805138
4727,1,-6.028902
4728,1,-6.13219
4729,1,-4.9448314
4730,1,-5.9069657
4731,0,-6.970554
4732,1,-2.123095
4733,1,-3.1066325
4734,1,-3.1066325
4735,0,-6.970554
4736,0,-6.970554
4737,0,-6.970554
4738,0,-6.970554
4739,0,-6.970554
4740,0,-6.970554
4741,1,-5.471697
4742,1,-5.561131
4743,0,-5.561131
4744,0,-6.970554
4745,0,-6.970554
4746,0,-6.970554
4747,0,-6.970554
4748,0,-6.970554
4749,0,-6.970554
4750,0,-6.970554
4751,0,-6.970554
4752,0,-6.970554
4753,0,-6.970554
4754,0,-6.970554
4755,0,-6.970554
4756,0,-6.970554
4757,0,-6.970554
4758,0,-6.970554
4759,0,-6.970554
4760,1,-5.4077253
4761,1,-5.4077253
4762,0,-6.020604
4763,1,-6.970554
4764,0,-6.970554
4765,1,-6.91046
4766,1,-5.7092557
4767,1,-5.713323
4768,1,-4.7581778
4769,1,-6.5299144
4770,1,-2.3848042
4771,1,-3.7380111
4772,1,-6.970554
4773,1,-5.8658347
4774,1,-6.893127
4775,1,-2.2920551
4776,1,-4.246535
4777,1,-5.6055613
4778,0,-5.0075893
4779,0,-6.970554
4780,1,-4.86689
4781,0,-6.5572567
4782,1,-6.970554
4783,0,-6.970554
4784,1,-0.30804628
4785,1,-6.970554
4786,0,-6.970554
4787,0,-6.7054825
4788,1,-5.0535855
4789,1,-6.970554
4790,1,-6.91046
4791,0,-6.1231756
4792,1,-5.345462
4793,1,-2.4469037
4794,1,-6.372288
4795,1,-6.3106008
4796,1,-4.561943
4797,1,-5.7422094
4798,0,-6.970554
4799,1,-5.308019
4800,1,-6.970554
4801,1,-6.970554
4802,1,-6.970554
4803,1,-6.970554
4804,1,-4.122572
4805,1,-6.762067
4806,1,-6.970554
4807,1,-3.7499542
4808,0,-4.128348
4809,1,-4.99329
4810,1,-4.3675504
4811,1,-5.2091503
4812,1,-5.1496153
4813,1,-3.2908444
4814,0,-6.970554
4815,1,-4.7536664
4816,1,-5.897862
4817,1,-3.7719445
4818,0,-5.833879
4819,0,-5.7436576
4820,0,-6.970554
4821,0,-5.331944
4822,1,-3.8019369
4823,1,-4.377548
4824,1,-4.649557
4825,1,-4.2309375
4826,1,-5.9156003
4827,1,-4.9161506
4828,1,-3.328474
4829,1,-5.034222
4830,1,-5.8769464
4831,1,-4.9903636
4832,1,-4.3894777
4833,1,-5.319708
4834,0,-6.970554
4835,1,-2.5922472
4836,1,-4.928089
4837,1,-6.970554
4838,0,-6.970554
4839,1,-5.0722213
4840,1,-6.970554
4841,1,-6.970554
4842,1,-3.8519301
4843,1,-3.3019447
4844,0,-6.970554
4845,0,-6.970554
4846,1,-4.6947813
4847,0,-6.970554
4848,0,-6.970554
4849,1,-6.804241
4850,1,-5.1003757
4851,0,-6.970554
4852,0,-6.970554
4853,0,-6.970554
4854,0,-6.970554
4855,0,-4.954666
4856,0,-6.970554
4857,0,-6.970554
4858,0,-6.970554
4859,0,-6.970554
4860,1,-5.319145
4861,1,-3.818188
4862,1,-6.970554
4863,1,-5.814144
4864,0,-5.2832656
4865,0,-6.970554
4866,0,-6.970554
4867,0,-6.970554
4868,1,-6.970554
4869,1,-5.951689
4870,0,-5.56133
4871,0,-4.440396
4872,0,-6.970554
4873,0,-6.822328
4874,0,-6.970554
4875,1,-3.8691468
4876,1,-2.988948
4877,1,-6.0440593
4878,1,-6.0594597
4879,1,-3.0184548
4880,1,-1.4402688
4881,1,-2.425157
4882,1,-3.9396334
4883,1,-2.4459808
4884,1,-5.154308
4885,0,-7.192238
4886,0,-7.192238
4887,1,-4.1638927
4888,1,-3.5335243
4889,1,-5.1087384
4890,0,-5.1087384
4891,1,-4.5604954
4892,0,-4.5604954
4893,0,-6.0858164
4894,0,-6.0858164
4895,1,-6.0858164
4896,1,-6.0858164
4897,0,-6.970554
4898,1,-4.788061
4899,1,-4.631336
4900,0,-6.970554
4901,1,-6.1041727
4902,0,-6.970554
4903,0,-6.970554
4904,1,-5.4122887
4905,1,-3.815218
4906,1,-1.4566228
4907,0,-6.970554
4908,0,-6.970554
4909,1,-1.688625
4910,1,-1.688625
4911,1,-2.8882763
4912,1,-5.812435
4913,0,-5.812435
4914,0,-6.970554
4915,0,-6.970554
4916,1,-3.6229477
4917,1,-5.6718135
4918,1,-6.1805496
4919,0,-6.779955
4920,1,-6.779955
4921,1,-4.53117
4922,0,-5.825781
4923,1,-5.825781
4924,1,-2.8651185
4925,1,-4.197563
4926,1,-3.5060658
4927,0,-6.970554
4928,0,-6.970554
4929,1,-3.7513835
4930,1,-2.7254813
4931,1,-6.779955
4932,1,-6.970554
4933,1,-2.8641105
4934,1,-3.579207
4935,0,-6.970554
4936,1,-3.777954
4937,1,-4.010131
4938,1,-2.576953
4939,1,-2.8875172
4940,1,-5.2857323
4941,1,-5.5086412
4942,1,-4.1540523
4943,1,-6.126946
4944,0,-5.8412724
4945,1,-7.024411
4946,0,-6.970554
4947,0,-6.970554
4948,1,-4.4043217
4949,1,-2.4932797
4950,1,-6.970554
4951,1,-3.6682446
4952,1,-1.8768544
4953,1,-3.088058
4954,1,-5.738327
4955,0,-6.970554
4956,1,-7.192238
4957,1,-3.6727407
4958,0,-6.822328
4959,0,-6.970554
4960,0,-6.970554
4961,1,-6.970554
4962,1,-5.671136
4963,1,-6.7054825
4964,1,-6.970554
4965,1,-6.970554
4966,1,-5.710251
4967,1,-4.376584
4968,0,-6.970554
4969,1,-6.970554
4970,1,-6.1163445
4971,1,-5.5567737
4972,0,-6.970554
4973,0,-6.970554
4974,0,-6.970554
4975,0,-6.970554
4976,1,-5.3501906
4977,1,-6.682726
4978,1,-6.1211524
4979,1,-5.0400286
4980,1,-5.6962814
4981,1,-5.8530316
4982,1,-3.7450123
4983,0,-5.7209234
4984,1,-5.405163
4985,1,-5.1665373
4986,1,-6.3342404
4987,1,-6.970554
4988,0,-6.970554
4989,1,-5.326457
4990,1,-3.9563801
4991,1,-4.8627343
4992,1,-2.9000623
4993,1,-2.9000623
4994,1,-3.5762017
4995,0,-3.639881
4996,1,-6.970554
4997,1,-1.8728338
4998,0,-6.970554
4999,0,-4.2577376
5000,1,-4.2269287
5001,1,-5.9626436
5002,1,-6.76225
5003,1,-4.9173207
5004,0,-6.2552085
5005,1,-6.970554
5006,0,-6.215505
5007,1,-5.043389
5008,1,-5.499037
5009,0,-5.499037
5010,0,-5.499037
5011,0,-5.499037
5012,1,-1.2379068
5013,1,-6.487014
5014,1,-3.2613027
5015,1,-6.76225
5016,1,-1.7413105
5017,0,-6.970554
5018,1,-5.826028
5019,0,-4.4941654
5020,1,-4.2840304
5021,1,-4.7110434
5022,0,-6.970554
5023,0,-6.970554
5024,0,-6.970554
5025,0,-6.970554
5026,0,-6.970554
5027,0,-6.970554
5028,1,-1.5940058
5029,0,-6.970554
5030,1,-2.751138
5031,0,-6.0567636
5032,1,-6.4395967
5033,1,-2.7043417
5034,1,-5.9045954
5035,0,-5.9045954
5036,1,-6.2079396
5037,1,-6.151643
5038,0,-6.970554
5039,1,-6.049467
5040,0,-6.970554
5041,1,-6.4114294
5042,1,-3.918506
5043,0,-4.291376
5044,1,-3.0465229
5045,1,-6.236979
5046,1,-6.3726983
5047,1,-4.5482554
5048,1,-5.9927406
5049,0,-6.970554
5050,1,-6.3727283
5051,0,-6.822328
5052,1,-3.3392315
5053,0,-6.970554
5054,1,-2.7216337
5055,1,-6.970554
5056,1,-6.970554
5057,1,-5.2797804
5058,0,-2.3897235
5059,1,-2.3897235
5060,0,-2.6850636
5061,0,-6.970554
5062,1,-4.7787766
5063,0,-6.970554
5064,0,-6.970554
5065,1,-3.6940966
5066,0,-5.242424
5067,0,-6.970554
5068,0,-6.970554
5069,1,-5.1033964
5070,1,-6.970554
5071,1,-6.970554
5072,1,-6.970554
5073,1,-5.04
5074,1,-6.779955
5075,1,-5.6046414
5076,0,-5.6046414
5077,0,-6.970554
5078,0,-6.970554
5079,1,-5.984731
5080,1,-5.895878
5081,0,-6.970554
5082,1,-6.1811996
5083,1,-6.970554
5084,1,-5.3534284
5085,0,-6.970554
5086,1,-6.779955
5087,1,-6.779955
5088,1,-6.779955
5089,1,-6.970554
5090,1,-4.5736246
5091,1,-4.5736246
5092,0,-6.970554
5093,0,-6.970554
5094,0,-6.970554
5095,0,-6.970554
5096,0,-6.970554
5097,1,-5.9633827
5098,1,-6.319388
5099,0,-6.970554
5100,0,-6.970554
5101,0,-6.970554
5102,0,-6.970554
5103,0,-6.970554
5104,0,-6.970554
5105,1,-6.970554
5106,1,-5.322262
5107,0,-6.970554
5108,0,-6.970554
5109,0,-6.970554
5110,0,-6.970554
5111,0,-6.970554
5112,0,-6.970554
5113,0,-6.970554
5114,0,-6.970554
5115,0,-6.970554
5116,0,-6.970554
5117,0,-6.970554
5118,0,-6.970554
5119,0,-6.970554
5120,1,-5.088874
5121,0,-6.970554
5122,1,-5.9260187
5123,0,-6.970554
5124,0,-6.970554
5125,0,-6.970554
5126,0,-3.642153
5127,1,-3.642153
5128,0,-3.642153
5129,0,-3.642153
5130,0,-3.642153
5131,0,-3.642153
5132,0,-3.642153
5133,0,-3.642153
5134,0,-3.642153
5135,0,-3.642153
5136,0,-3.642153
5137,0,-6.970554
5138,0,-6.970554
5139,0,-6.970554
5140,0,-6.970554
5141,0,-6.970554
5142,1,-6.970554
5143,1,-6.2684216
5144,0,-4.2058477
5145,1,-5.85349
5146,0,-5.1660056
5147,0,-6.970554
5148,1,-6.970554
5149,0,-5.0859733
5150,0,-6.970554
5151,0,-6.970554
5152,0,-6.970554
5153,0,-6.970554
5154,1,-6.2918673
5155,1,-5.330291
5156,0,-5.039292
5157,1,-5.039292
5158,0,-5.039292
5159,1,-6.970554
5160,0,-6.970554
5161,0,-6.970554
5162,0,-6.970554
5163,1,-3.3224819
5164,0,-6.970554
5165,0,-4.901161
5166,0,-6.970554
5167,0,-6.970554
5168,0,-6.970554
5169,1,-4.551422
5170,0,-6.970554
5171,1,-6.970554
5172,0,-6.970554
5173,1,-6.970554
5174,0,-6.970554
5175,1,-6.779955
5176,1,-2.326869
5177,1,-6.3432026
5178,0,-6.3432026
5179,0,-6.970554
5180,0,-6.970554
5181,1,-6.2281466
5182,0,-6.970554
5183,0,-6.864996
5184,0,-5.6473007
5185,1,-5.130037
5186,1,-1.9195551
5187,1,-4.9669023
5188,0,-6.970554
5189,0,-6.970554
5190,0,-6.970554
5191,0,-6.970554
5192,1,-6.970554
5193,0,-6.970554
5194,0,-6.970554
5195,1,-5.035882
5196,1,-6.081313
5197,1,-0.9187267
5198,0,-0.9187267
5199,1,-6.3727283
5200,1,-6.1558394
5201,1,-6.970554
5202,0,-6.970554
5203,1,-4.537495
5204,1,-5.4807587
5205,0,-6.970554
5206,1,-6.840049
5207,1,-4.607633
5208,0,-6.884992
5209,1,-6.970554
5210,1,-5.5448527
5211,1,-5.239658
5212,1,-4.8927484
5213,0,-4.8927484
5214,0,-6.970554
5215,1,-3.804925
5216,1,-6.8856845
5217,0,-6.970554
5218,0,-6.970554
5219,0,-4.492346
5220,0,-4.492346
5221,1,-5.965961
5222,1,-6.970554
5223,1,-5.6634173
5224,1,-6.970554
5225,0,-6.970554
5226,0,-6.970554
5227,1,-5.8008356
5228,0,-5.8008356
5229,0,-6.970554
5230,1,-6.970554
5231,0,-6.970554
5232,1,-6.970554
5233,1,-6.1910896
5234,1,-6.970554
5235,0,-6.970554
5236,1,-6.5333347
5237,0,-6.970554
5238,1,-6.12343
5239,0,-6.12343
5240,0,-6.12343
5241,0,-6.12343
5242,1,-5.3021016
5243,1,-4.117531
5244,1,-6.648756
5245,1,-5.095421
5246,1,-5.4206343
5247,0,-6.970554
5248,0,-5.6352353
5249,1,-5.4163713
5250,0,-6.7054825
5251,0,-6.970554
5252,1,-3.810228
5253,1,-6.243409
5254,0,-6.970554
5255,0,-6.970554
5256,1,-6.970554
5257,0,-6.970554
5258,0,-4.272992
5259,1,-3.898399
5260,1,-3.898399
5261,0,-6.970554
5262,0,-6.970554
5263,1,-6.970554
5264,1,-4.104239
5265,1,-4.5653253
5266,0,-4.5653253
5267,0,-6.970554
5268,1,-6.970554
5269,1,-5.9213467
5270,1,-4.788458
5271,0,-2.175326
5272,1,-5.812134
5273,0,-6.970554
5274,0,-6.970554
5275,0,-6.840049
5276,0,-6.970554
5277,0,-6.970554
5278,0,-6.970554
5279,0,-6.970554
5280,0,-6.970554
5281,0,-6.970554
5282,0,-6.970554
5283,0,-6.970554
5284,0,-6.970554
5285,0,-6.970554
5286,0,-6.970554
5287,0,-6.970554
5288,0,-6.970554
5289,0,-6.970554
5290,0,-6.970554
5291,0,-6.970554
5292,0,-6.970554
5293,0,-6.970554
5294,0,-6.970554
5295,0,-6.970554
5296,0,-6.970554
5297,0,-6.970554
5298,0,-6.970554
5299,1,-3.5281422
5300,1,-5.8552675
5301,1,-5.8552675
5302,1,-5.805138
5303,0,-5.805138
5304,0,-6.779955
5305,1,-2.3440642
5306,0,-6.8476286
5307,0,-3.1066325
5308,1,-4.107244
5309,1,-6.970554
5310,1,-6.046188
5311,0,-6.970554
5312,0,-6.970554
5313,0,-6.970554
5314,1,-6.3727283
5315,1,-5.5743747
5316,1,-4.7491627
5317,0,-6.970554
5318,1,-6.970554
5319,0,-6.324584
5320,0,-6.970554
5321,0,-6.970554
5322,0,-6.970554
5323,0,-6.970554
5324,0,-6.970554
5325,0,-6.970554
5326,0,-6.970554
5327,0,-6.970554
5328,0,-5.4077253
5329,1,-5.4077253
5330,1,-6.020604
5331,1,-6.970554
5332,0,-6.970554
5333,1,-6.91046
5334,0,-6.91046
5335,1,-2.2920551
5336,1,-4.246535
5337,1,-4.246535
5338,1,-4.4444613
5339,1,-5.0075893
5340,1,-5.6467066
5341,1,-4.6183486
5342,1,-4.292448
5343,1,-4.86689
5344,1,-6.5572567
5345,1,-5.109023
5346,0,-5.109023
5347,0,-5.109023
5348,1,-4.842979
5349,1,-6.970554
5350,0,-6.970554
5351,0,-6.970554
5352,1,-5.003255
5353,0,-6.970554
5354,1,-6.970554
5355,1,-6.7683086
5356,1,-0.30804628
5357,0,-5.0535855
5358,0,-6.970554
5359,1,-6.970554
5360,0,-6.1231756
5361,1,-5.345462
5362,1,-2.4469037
5363,1,-6.970554
5364,0,-6.970554
5365,1,-6.970554
5366,1,-6.970554
5367,1,-6.970554
5368,1,-5.9363055
5369,0,-5.9363055
5370,1,-5.4663563
5371,0,-6.970554
5372,0,-6.970554
5373,0,-4.128348
5374,1,-4.8816223
5375,0,-6.970554
5376,0,-6.970554
5377,1,-5.0868735
5378,0,-6.970554
5379,0,-3.2908444
5380,1,-3.3966367
5381,0,-6.970554
5382,0,-3.7719445
5383,1,-5.833879
5384,1,-5.7436576
5385,0,-5.331944
5386,0,-6.970554
5387,0,-6.970554
5388,0,-6.970554
5389,1,-6.7052994
5390,0,-4.649557
5391,0,-4.2309375
5392,1,-4.9161506
5393,0,-6.970554
5394,0,-3.328474
5395,0,-6.970554
5396,0,-6.970554
5397,0,-2.5922472
5398,0,-6.970554
5399,0,-6.970554
5400,1,-5.0722213
5401,1,-6.970554
5402,0,-3.3019447
5403,0,-6.970554
5404,0,-6.970554
5405,0,-6.970554
5406,1,-6.804241
5407,1,-6.970554
5408,1,-6.211695
5409,1,-6.125754
5410,1,-5.523161
5411,1,-5.3959413
5412,1,-5.3588195
5413,1,-5.6330495
5414,1,-4.954666
5415,1,-5.319145
5416,0,-5.319145
5417,0,-5.319145
5418,0,-6.970554
5419,1,-5.814144
5420,0,-6.970554
5421,0,-6.970554
5422,0,-6.970554
5423,0,-6.970554
5424,0,-6.92961
5425,1,-6.970554
5426,1,-6.970554
5427,1,-5.0243626
5428,1,-5.56133
5429,1,-4.440396
5430,0,-6.970554
5431,0,-6.970554
5432,0,-6.970554
5433,0,-6.970554
5434,0,-6.970554
5435,0,-6.970554
5436,1,-6.970554
5437,0,-6.970554
5438,1,-6.556748
5439,1,-5.7940636
5440,0,-6.0440593
5441,1,-3.0184548
5442,0,-6.970554
5443,1,-5.438021
5444,1,-6.2684216
5445,1,-1.4402688
5446,0,-6.970554
5447,1,-5.1829486
5448,0,-3.9396334
5449,0,-6.482466
5450,1,-6.970554
5451,1,-6.970554
5452,0,-3.5335243
5453,1,-4.1266937
5454,0,-4.5604954
5455,1,-5.262467
5456,1,-6.0858164
5457,1,-6.0858164
5458,0,-6.970554
5459,1,-3.9789445
5460,1,-5.4122887
5461,1,-3.815218
5462,1,-1.4566228
5463,1,-1.4566228
5464,0,-6.970554
5465,1,-6.970554
5466,0,-6.970554
5467,1,-6.970554
5468,0,-3.9544158
5469,1,-1.688625
5470,0,-1.688625
5471,1,-6.584995
5472,1,-7.1159105
5473,1,-3.6229477
5474,1,-6.2004066
5475,0,-4.4838324
5476,1,-6.779955
5477,1,-2.8651185
5478,1,-5.0850596
5479,1,-4.0522747
5480,0,-6.970554
5481,1,-3.7513835
5482,0,-6.970554
5483,0,-6.970554
5484,1,-3.989593
5485,1,-4.999585
5486,0,-6.970554
5487,1,-6.970554
5488,0,-7.172637
5489,1,-6.970554
5490,1,-4.010131
5491,0,-2.576953
5492,1,-5.9489875
5493,1,-5.321654
5494,1,-2.8875172
5495,1,-6.970554
5496,1,-2.398672
5497,1,-4.924472
5498,1,-6.126946
5499,1,-5.8412724
5500,1,-6.779955
5501,0,-7.024411
5502,0,-7.024411
5503,1,-5.49436
5504,0,-6.970554
5505,1,-4.5312233
5506,1,-4.4043217
5507,1,-3.4722474
5508,1,-3.6682446
5509,1,-1.8768544
5510,1,-3.3327677
5511,1,-3.853309
5512,1,-5.738327
5513,0,-6.970554
5514,1,-6.970554
5515,0,-5.7196364
5516,1,-5.671136
5517,0,-6.7054825
5518,0,-6.970554
5519,0,-6.970554
5520,1,-5.612524
5521,0,-6.970554
5522,1,-5.321603
5523,1,-1.9676425
5524,0,-1.9676425
5525,1,-5.1552544
5526,0,-6.2048087
5527,0,-4.376584
5528,1,-4.9339995
5529,1,-6.970554
5530,0,-6.970554
5531,0,-6.970554
5532,1,-6.970554
5533,1,-3.2897263
5534,1,-6.0248475
5535,1,-5.3501906
5536,1,-5.068926
5537,1,-5.114094
5538,1,0.41245672
5539,1,-5.625243
5540,0,-6.970554
5541,0,-6.7054825
5542,1,-5.6962814
5543,1,-5.6962814
5544,1,-3.7450123
5545,1,-5.3026686
5546,1,-5.5837555
5547,1,-6.970554
5548,1,-6.970554
5549,0,-6.7054825
5550,1,-6.5769553
5551,1,-3.6267025
5552,1,-3.9563801
5553,0,-6.64554
5554,1,-2.9000623
5555,1,-6.970554
5556,0,-6.970554
5557,1,-7.172637
5558,1,-4.2577376
5559,1,-1.6505059
5560,1,-5.519349
5561,1,-0.7119275
5562,0,-5.5117426
5563,0,-5.5117426
5564,0,-5.5117426
5565,1,-5.448376
5566,1,-4.9173207
5567,1,-6.2552085
5568,0,-6.2552085
5569,1,-6.970554
5570,1,-6.970554
5571,1,-6.5333347
5572,1,-6.215505
5573,1,-5.0714245
5574,1,-5.499037
5575,0,-6.487014
5576,1,-3.2613027
5577,1,-6.970554
5578,1,-4.9583664
5579,1,-6.970554
5580,1,-5.308822
5581,1,-5.8252926
5582,0,-4.2840304
5583,1,-3.6118875
5584,0,-6.970554
5585,0,-6.970554
5586,1,-5.589176
5587,0,-6.970554
5588,1,-6.2079396
5589,0,-6.970554
5590,1,-6.4114294
5591,1,-4.745177
5592,1,-4.4420495
5593,1,-4.291376
5594,0,-6.236979
5595,1,-6.236979
5596,1,-4.5482554
5597,0,-6.970554
5598,0,-2.3897235
5599,0,-4.7787766
5600,0,-6.437279
5601,0,-6.437279
5602,0,-6.437279
5603,0,-6.970554
5604,0,-6.970554
5605,0,-5.6046414
5606,0,-5.6046414
5607,0,-5.9633827
5608,0,-5.858868
5609,0,-6.970554
5610,0,-4.901161
5611,0,-6.970554
5612,0,-0.9187267
5613,0,-4.537495
5614,0,-5.965961
5615,0,-5.897862
5616,0,-6.7054825
5617,0,-6.7054825
5618,0,-6.840049
5619,0,-6.970554
5620,0,-6.970554
5621,0,-6.970554
5622,0,-6.970554
5623,0,-6.970554
5624,0,-3.5281422
5625,0,-6.970554
5626,0,-6.970554
5627,0,-6.970554
5628,0,-6.5299144
5629,0,-6.5299144
5630,0,-6.5299144
5631,0,-6.893127
5632,0,-5.9156003
5633,0,-5.9156003
5634,0,-6.970554
5635,0,-3.818188
5636,0,-5.0243626
5637,0,-5.042897
5638,0,-5.812435
5639,0,-6.779955
5640,0,-4.1540523
5641,0,-6.2048087
5642,0,-1.8728338
5643,0,-4.4941654
5644,0,-4.4941654
5645,0,-4.4941654
5646,0,-6.2079396
5647,0,-4.4420495
5648,0,-6.970554
5649,1,-4.3524494
5650,1,1.192966
5651,1,-4.5749736
5652,1,-5.555788
5653,1,1.2363468
5654,1,-1.8876299
5655,0,-6.840049
5656,0,-6.970554
5657,1,-4.5653973
5658,0,-6.059512
5659,0,-6.059512
5660,1,-6.970554
5661,0,-6.970554
5662,0,-6.970554
5663,0,-6.970554
5664,0,-6.970554
5665,0,-6.970554
5666,1,-4.8874264
5667,0,-6.970554
5668,1,-4.5491486
5669,1,-4.8824205
5670,1,-4.8317876
5671,0,-4.8317876
5672,1,-4.8317876
5673,1,-6.0626807
5674,1,-4.304415
5675,1,-4.6220336
5676,0,-6.970554
5677,0,-6.207526
5678,0,-6.970554
5679,1,-5.3564076
5680,1,-3.9479935
5681,0,-6.970554
5682,1,-0.7536309
5683,1,-6.970554
5684,0,-6.970554
5685,0,-6.970554
5686,1,-5.3414936
5687,0,-6.970554
5688,1,-0.83950156
5689,1,-4.652559
5690,1,-5.444185
5691,0,-6.970554
5692,1,-3.6817012
5693,1,-3.1745052
5694,0,-6.970554
5695,0,-6.970554
5696,1,-2.7829406
5697,1,-6.1302853
5698,1,-2.4714677
5699,0,-6.970554
5700,1,-4.873516
5701,1,-4.176339
5702,1,-3.386187
5703,1,-2.2828412
5704,1,-5.1765275
5705,0,-5.1765275
5706,1,-5.3916707
5707,0,-6.822328
5708,0,-6.1737137
5709,1,-6.1835313
5710,0,-6.970554
5711,0,-6.970554
5712,1,-3.762542
5713,1,-4.721385
5714,0,-6.970554
5715,1,-5.073265
5716,0,-5.073265
5717,1,-4.769154
5718,1,-5.528473
5719,1,-1.4670519
5720,1,-4.6880536
5721,0,-6.970554
5722,0,-5.3422284
5723,0,-6.3727283
5724,1,-5.8726516
5725,1,-6.787078
5726,0,-5.1634903
5727,1,-0.9360925
5728,1,1.4288961
5729,0,-6.970554
5730,1,-4.1384425
5731,0,-6.7054825
5732,1,-3.8180478
5733,1,0.28530592
5734,0,-6.970554
5735,1,-6.970554
5736,1,-6.970554
5737,1,-4.9537134
5738,0,-4.9537134
5739,0,-4.9537134
5740,1,-4.855501
5741,0,-6.9271665
5742,0,-6.970554
5743,0,-5.57292
5744,1,-4.385478
5745,0,-6.970554
5746,1,-4.818456
5747,1,-5.2637634
5748,1,-3.0832
5749,1,-2.2765625
5750,0,-6.970554
5751,0,-6.970554
5752,0,-6.970554
5753,0,-6.970554
5754,0,-6.970554
5755,0,-6.970554
5756,0,-6.633601
5757,1,-3.7003908
5758,0,-6.970554
5759,1,-3.7545922
5760,1,-3.7545922
5761,1,-6.970554
5762,1,-4.7381034
5763,1,-4.7381034
5764,1,-6.970554
5765,0,-6.970554
5766,0,-6.2873893
5767,1,-5.440029
5768,1,-5.3018823
5769,0,-6.970554
5770,0,-6.970554
5771,0,-6.970554
5772,1,-4.5198917
5773,0,-7.192238
5774,0,-6.970554
5775,1,-2.1100914
5776,0,-6.970554
5777,1,-6.302974
5778,1,-1.7557437
5779,1,-6.970554
5780,1,-3.4905627
5781,0,-3.4905627
5782,1,-4.377549
5783,0,-4.377549
5784,0,-4.377549
5785,1,0.3848133
5786,1,-6.5365453
5787,0,-6.5365453
5788,0,-6.779955
5789,1,-2.8535671
5790,0,-6.970554
5791,0,-6.970554
5792,1,-3.8366728
5793,1,-4.9034424
5794,0,-6.970554
5795,0,-5.4786515
5796,1,-3.1264632
5797,0,-6.970554
5798,0,-6.970554
5799,0,-6.970554
5800,1,-1.6236079
5801,1,-5.649159
5802,1,-7.192238
5803,0,-6.970554
5804,0,-6.970554
5805,0,-6.970554
5806,0,-6.970554
5807,1,-2.6512585
5808,1,-3.1177528
5809,0,-3.1177528
5810,1,-4.4588614
5811,1,2.042936
5812,1,-6.049467
5813,1,-6.049467
5814,1,5.207706
5815,1,-5.195056
5816,1,-5.681855
5817,0,-6.970554
5818,0,-5.915255
5819,1,-3.4192169
5820,1,0.1074038
5821,1,-4.4516883
5822,0,-6.970554
5823,0,-6.970554
5824,1,-4.3524494
5825,1,-6.8904796
5826,0,-6.970554
5827,0,-6.7054825
5828,0,-6.970554
5829,1,-4.1554475
5830,1,-5.555788
5831,1,-3.7275808
5832,1,-5.8458896
5833,1,-1.8876299
5834,1,-5.7053175
5835,1,-5.57292
5836,1,-6.8476286
5837,1,-6.059512
5838,0,-6.059512
5839,1,-4.9943566
5840,1,-5.0583825
5841,0,-6.970554
5842,1,-6.8904796
5843,0,-5.366963
5844,1,-4.743941
5845,0,-4.5491486
5846,0,-6.970554
5847,1,-6.822623
5848,1,-4.304415
5849,1,-4.6220336
5850,0,-6.970554
5851,0,-6.91046
5852,0,-6.970554
5853,0,-5.3564076
5854,0,-6.970554
5855,0,-6.970554
5856,1,-5.322262
5857,1,-4.3230367
5858,1,-5.26819
5859,1,-0.7536309
5860,1,-6.2465773
5861,0,-4.652559
5862,1,-4.880038
5863,0,-4.880038
5864,1,-6.970554
5865,0,-3.1745052
5866,0,-3.1745052
5867,0,-6.582557
5868,1,-6.970554
5869,1,-5.7307477
5870,1,-1.999675
5871,1,-6.1302853
5872,0,-6.970554
5873,0,-6.970554
5874,0,-6.970554
5875,0,-6.970554
5876,1,-4.594051
5877,0,-6.648756
5878,0,-4.176339
5879,1,-1.15315
5880,1,-6.884992
5881,1,-3.386187
5882,1,-2.2828412
5883,1,-4.0383053
5884,1,-5.1765275
5885,1,-5.1765275
5886,1,-3.11502
5887,0,-6.699403
5888,0,-6.970554
5889,1,-4.721385
5890,1,-5.073265
5891,1,-4.769154
5892,0,-5.528473
5893,0,-5.528473
5894,1,-1.4670519
5895,1,-1.4670519
5896,1,-5.370993
5897,0,-6.970554
5898,0,-6.970554
5899,1,-5.3422284
5900,1,-6.4528027
5901,0,-6.970554
5902,1,-3.5663939
5903,0,-6.970554
5904,1,-6.787078
5905,1,-5.1634903
5906,1,1.4288961
5907,1,-5.806091
5908,1,-3.8180478
5909,1,0.28530592
5910,1,-3.9834907
5911,1,-5.081684
5912,1,-7.093296
5913,1,-2.38576
5914,1,-6.970554
5915,0,-6.970554
5916,0,-6.970554
5917,0,-6.970554
5918,0,-4.9537134
5919,0,-4.855501
5920,1,-6.970554
5921,1,-5.8567104
5922,1,-5.298028
5923,0,-6.648756
5924,1,-6.2856154
5925,0,-6.970554
5926,1,-6.711558
5927,0,-6.970554
5928,0,-6.970554
5929,1,-4.1723194
5930,0,-6.970554
5931,0,-6.034375
5932,0,-6.970554
5933,0,-6.970554
5934,1,-3.669639
5935,1,-3.7545922
5936,0,-6.5866294
5937,1,-4.8238454
5938,1,-4.7381034
