Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
15,25310173,25310268,1,SNORD116-6,ENSG00000207442,snoRNA,25310173,25308173,25312173,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25312935,25313029,1,SNORD116-7,ENSG00000207133,snoRNA,25312935,25310935,25314935,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25315579,25315673,1,SNORD116-8,ENSG00000207093,snoRNA,25315579,25313579,25317579,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25318254,25318348,1,SNORD116-9,ENSG00000206727,snoRNA,25318254,25316254,25320254,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25319261,25319362,1,SNORD116-10,ENSG00000200661,snoRNA,25319261,25317261,25321261,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25321076,25321167,1,SNORD116-11,ENSG00000206609,snoRNA,25321076,25319076,25323076,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25322198,25322289,1,SNORD116-12,ENSG00000207197,snoRNA,25322198,25320198,25324198,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25324205,25324296,1,SNORD116-13,ENSG00000207137,snoRNA,25324205,25322205,25326205,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25325289,25325380,1,SNORD116-14,ENSG00000206621,snoRNA,25325289,25323289,25327289,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25326434,25326525,1,SNORD116-15,ENSG00000207174,snoRNA,25326434,25324434,25328434,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25327915,25328006,1,SNORD116-16,ENSG00000207263,snoRNA,25327915,25325915,25329915,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25328735,25328826,1,SNORD116-17,ENSG00000206656,snoRNA,25328735,25326735,25330735,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25330532,25330623,1,SNORD116-18,ENSG00000206688,snoRNA,25330532,25328532,25332532,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25331674,25331765,1,SNORD116-19,ENSG00000207460,snoRNA,25331674,25329674,25333674,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25332808,25334043,1,SNORD116-20,ENSG00000261069,lincRNA,25332808,25330808,25334808,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25336933,25337024,1,SNORD116-23,ENSG00000207375,snoRNA,25336933,25334933,25338933,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25339184,25339275,1,SNORD116-24,ENSG00000207279,snoRNA,25339184,25337184,25341184,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25342810,25342901,1,SNORD116-25,ENSG00000252326,snoRNA,25342810,25340810,25344810,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25344646,25344741,1,SNORD116-26,ENSG00000251815,snoRNA,25344646,25342646,25346646,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25346722,25346813,1,SNORD116-27,ENSG00000251896,snoRNA,25346722,25344722,25348722,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25351668,25351750,1,SNORD116-29,ENSG00000207245,snoRNA,25351668,25349668,25353668,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25353415,25353499,1,SNORD116-30,ENSG00000252277,snoRNA,25353415,25351415,25355415,XLOC_008650,SNORD116-20,chr15:25226925-25367623,25226925,25367623
15,25200181,25245423,1,SNURF,ENSG00000214265,protein_coding,25200181,25198181,25202181,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25223730,25664609,1,SNHG14,ENSG00000224078,processed_transcript,25223730,25221730,25225730,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25230011,25230320,1,SNORD64,ENSG00000270704,sense_intronic,25230011,25228011,25232011,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25232072,25232142,1,SNORD108,ENSG00000239014,snoRNA,25232072,25230072,25234072,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25236633,25236900,1,RP11-701H24.7,ENSG00000271347,sense_intronic,25236633,25234633,25238633,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25264182,25299063,1,RP11-701H24.10,ENSG00000272846,processed_transcript,25264182,25262182,25266182,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25272883,25277194,-1,RP11-701H24.3,ENSG00000257647,lincRNA,25277194,25275194,25279194,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25277020,25281637,1,PWAR6,ENSG00000257151,lincRNA,25277020,25275020,25279020,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25287065,25287575,1,SNORD109A,ENSG00000270246,sense_intronic,25287065,25285065,25289065,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25296624,25296718,1,SNORD116-1,ENSG00000207063,snoRNA,25296624,25294624,25298624,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25299357,25299451,1,SNORD116-2,ENSG00000207001,snoRNA,25299357,25297357,25301357,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25302007,25302101,1,SNORD116-3,ENSG00000207014,snoRNA,25302007,25300007,25304007,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25307480,25307574,1,SNORD116-5,ENSG00000207191,snoRNA,25307480,25305480,25309480,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25310173,25310268,1,SNORD116-6,ENSG00000207442,snoRNA,25310173,25308173,25312173,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25312935,25313029,1,SNORD116-7,ENSG00000207133,snoRNA,25312935,25310935,25314935,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25315579,25315673,1,SNORD116-8,ENSG00000207093,snoRNA,25315579,25313579,25317579,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25318254,25318348,1,SNORD116-9,ENSG00000206727,snoRNA,25318254,25316254,25320254,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25319261,25319362,1,SNORD116-10,ENSG00000200661,snoRNA,25319261,25317261,25321261,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25321076,25321167,1,SNORD116-11,ENSG00000206609,snoRNA,25321076,25319076,25323076,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25322198,25322289,1,SNORD116-12,ENSG00000207197,snoRNA,25322198,25320198,25324198,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25324205,25324296,1,SNORD116-13,ENSG00000207137,snoRNA,25324205,25322205,25326205,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25325289,25325380,1,SNORD116-14,ENSG00000206621,snoRNA,25325289,25323289,25327289,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25326434,25326525,1,SNORD116-15,ENSG00000207174,snoRNA,25326434,25324434,25328434,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25327915,25328006,1,SNORD116-16,ENSG00000207263,snoRNA,25327915,25325915,25329915,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25328735,25328826,1,SNORD116-17,ENSG00000206656,snoRNA,25328735,25326735,25330735,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25330532,25330623,1,SNORD116-18,ENSG00000206688,snoRNA,25330532,25328532,25332532,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25331674,25331765,1,SNORD116-19,ENSG00000207460,snoRNA,25331674,25329674,25333674,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25332808,25334043,1,SNORD116-20,ENSG00000261069,lincRNA,25332808,25330808,25334808,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25336933,25337024,1,SNORD116-23,ENSG00000207375,snoRNA,25336933,25334933,25338933,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25339184,25339275,1,SNORD116-24,ENSG00000207279,snoRNA,25339184,25337184,25341184,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25342810,25342901,1,SNORD116-25,ENSG00000252326,snoRNA,25342810,25340810,25344810,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25344646,25344741,1,SNORD116-26,ENSG00000251815,snoRNA,25344646,25342646,25346646,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25346722,25346813,1,SNORD116-27,ENSG00000251896,snoRNA,25346722,25344722,25348722,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25351668,25351750,1,SNORD116-29,ENSG00000207245,snoRNA,25351668,25349668,25353668,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25353415,25353499,1,SNORD116-30,ENSG00000252277,snoRNA,25353415,25351415,25355415,XLOC_008650,SNORD116-21,chr15:25226925-25367623,25226925,25367623
15,25200181,25245423,1,SNURF,ENSG00000214265,protein_coding,25200181,25198181,25202181,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25223730,25664609,1,SNHG14,ENSG00000224078,processed_transcript,25223730,25221730,25225730,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25230011,25230320,1,SNORD64,ENSG00000270704,sense_intronic,25230011,25228011,25232011,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25232072,25232142,1,SNORD108,ENSG00000239014,snoRNA,25232072,25230072,25234072,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25236633,25236900,1,RP11-701H24.7,ENSG00000271347,sense_intronic,25236633,25234633,25238633,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25264182,25299063,1,RP11-701H24.10,ENSG00000272846,processed_transcript,25264182,25262182,25266182,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25272883,25277194,-1,RP11-701H24.3,ENSG00000257647,lincRNA,25277194,25275194,25279194,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25277020,25281637,1,PWAR6,ENSG00000257151,lincRNA,25277020,25275020,25279020,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25287065,25287575,1,SNORD109A,ENSG00000270246,sense_intronic,25287065,25285065,25289065,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25296624,25296718,1,SNORD116-1,ENSG00000207063,snoRNA,25296624,25294624,25298624,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25299357,25299451,1,SNORD116-2,ENSG00000207001,snoRNA,25299357,25297357,25301357,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25302007,25302101,1,SNORD116-3,ENSG00000207014,snoRNA,25302007,25300007,25304007,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25307480,25307574,1,SNORD116-5,ENSG00000207191,snoRNA,25307480,25305480,25309480,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25310173,25310268,1,SNORD116-6,ENSG00000207442,snoRNA,25310173,25308173,25312173,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25312935,25313029,1,SNORD116-7,ENSG00000207133,snoRNA,25312935,25310935,25314935,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25315579,25315673,1,SNORD116-8,ENSG00000207093,snoRNA,25315579,25313579,25317579,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25318254,25318348,1,SNORD116-9,ENSG00000206727,snoRNA,25318254,25316254,25320254,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25319261,25319362,1,SNORD116-10,ENSG00000200661,snoRNA,25319261,25317261,25321261,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25321076,25321167,1,SNORD116-11,ENSG00000206609,snoRNA,25321076,25319076,25323076,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25322198,25322289,1,SNORD116-12,ENSG00000207197,snoRNA,25322198,25320198,25324198,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25324205,25324296,1,SNORD116-13,ENSG00000207137,snoRNA,25324205,25322205,25326205,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25325289,25325380,1,SNORD116-14,ENSG00000206621,snoRNA,25325289,25323289,25327289,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25326434,25326525,1,SNORD116-15,ENSG00000207174,snoRNA,25326434,25324434,25328434,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25327915,25328006,1,SNORD116-16,ENSG00000207263,snoRNA,25327915,25325915,25329915,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25328735,25328826,1,SNORD116-17,ENSG00000206656,snoRNA,25328735,25326735,25330735,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25330532,25330623,1,SNORD116-18,ENSG00000206688,snoRNA,25330532,25328532,25332532,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25331674,25331765,1,SNORD116-19,ENSG00000207460,snoRNA,25331674,25329674,25333674,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25332808,25334043,1,SNORD116-20,ENSG00000261069,lincRNA,25332808,25330808,25334808,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25336933,25337024,1,SNORD116-23,ENSG00000207375,snoRNA,25336933,25334933,25338933,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25339184,25339275,1,SNORD116-24,ENSG00000207279,snoRNA,25339184,25337184,25341184,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25342810,25342901,1,SNORD116-25,ENSG00000252326,snoRNA,25342810,25340810,25344810,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25344646,25344741,1,SNORD116-26,ENSG00000251815,snoRNA,25344646,25342646,25346646,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25346722,25346813,1,SNORD116-27,ENSG00000251896,snoRNA,25346722,25344722,25348722,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25351668,25351750,1,SNORD116-29,ENSG00000207245,snoRNA,25351668,25349668,25353668,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25353415,25353499,1,SNORD116-30,ENSG00000252277,snoRNA,25353415,25351415,25355415,XLOC_008650,SNORD116-22,chr15:25226925-25367623,25226925,25367623
15,25200181,25245423,1,SNURF,ENSG00000214265,protein_coding,25200181,25198181,25202181,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25223730,25664609,1,SNHG14,ENSG00000224078,processed_transcript,25223730,25221730,25225730,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25230011,25230320,1,SNORD64,ENSG00000270704,sense_intronic,25230011,25228011,25232011,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25232072,25232142,1,SNORD108,ENSG00000239014,snoRNA,25232072,25230072,25234072,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25236633,25236900,1,RP11-701H24.7,ENSG00000271347,sense_intronic,25236633,25234633,25238633,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25264182,25299063,1,RP11-701H24.10,ENSG00000272846,processed_transcript,25264182,25262182,25266182,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25272883,25277194,-1,RP11-701H24.3,ENSG00000257647,lincRNA,25277194,25275194,25279194,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25277020,25281637,1,PWAR6,ENSG00000257151,lincRNA,25277020,25275020,25279020,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25287065,25287575,1,SNORD109A,ENSG00000270246,sense_intronic,25287065,25285065,25289065,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25296624,25296718,1,SNORD116-1,ENSG00000207063,snoRNA,25296624,25294624,25298624,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25299357,25299451,1,SNORD116-2,ENSG00000207001,snoRNA,25299357,25297357,25301357,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25302007,25302101,1,SNORD116-3,ENSG00000207014,snoRNA,25302007,25300007,25304007,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25307480,25307574,1,SNORD116-5,ENSG00000207191,snoRNA,25307480,25305480,25309480,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25310173,25310268,1,SNORD116-6,ENSG00000207442,snoRNA,25310173,25308173,25312173,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25312935,25313029,1,SNORD116-7,ENSG00000207133,snoRNA,25312935,25310935,25314935,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25315579,25315673,1,SNORD116-8,ENSG00000207093,snoRNA,25315579,25313579,25317579,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25318254,25318348,1,SNORD116-9,ENSG00000206727,snoRNA,25318254,25316254,25320254,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25319261,25319362,1,SNORD116-10,ENSG00000200661,snoRNA,25319261,25317261,25321261,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25321076,25321167,1,SNORD116-11,ENSG00000206609,snoRNA,25321076,25319076,25323076,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25322198,25322289,1,SNORD116-12,ENSG00000207197,snoRNA,25322198,25320198,25324198,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25324205,25324296,1,SNORD116-13,ENSG00000207137,snoRNA,25324205,25322205,25326205,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25325289,25325380,1,SNORD116-14,ENSG00000206621,snoRNA,25325289,25323289,25327289,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25326434,25326525,1,SNORD116-15,ENSG00000207174,snoRNA,25326434,25324434,25328434,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25327915,25328006,1,SNORD116-16,ENSG00000207263,snoRNA,25327915,25325915,25329915,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25328735,25328826,1,SNORD116-17,ENSG00000206656,snoRNA,25328735,25326735,25330735,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25330532,25330623,1,SNORD116-18,ENSG00000206688,snoRNA,25330532,25328532,25332532,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25331674,25331765,1,SNORD116-19,ENSG00000207460,snoRNA,25331674,25329674,25333674,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25332808,25334043,1,SNORD116-20,ENSG00000261069,lincRNA,25332808,25330808,25334808,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25336933,25337024,1,SNORD116-23,ENSG00000207375,snoRNA,25336933,25334933,25338933,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25339184,25339275,1,SNORD116-24,ENSG00000207279,snoRNA,25339184,25337184,25341184,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25342810,25342901,1,SNORD116-25,ENSG00000252326,snoRNA,25342810,25340810,25344810,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25344646,25344741,1,SNORD116-26,ENSG00000251815,snoRNA,25344646,25342646,25346646,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25346722,25346813,1,SNORD116-27,ENSG00000251896,snoRNA,25346722,25344722,25348722,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25351668,25351750,1,SNORD116-29,ENSG00000207245,snoRNA,25351668,25349668,25353668,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25353415,25353499,1,SNORD116-30,ENSG00000252277,snoRNA,25353415,25351415,25355415,XLOC_008650,SNORD116-26,chr15:25226925-25367623,25226925,25367623
15,25200181,25245423,1,SNURF,ENSG00000214265,protein_coding,25200181,25198181,25202181,XLOC_008650,SNORD116-4,chr15:25226925-25367623,25226925,25367623
15,25223730,25664609,1,SNHG14,ENSG00000224078,processed_transcript,25223730,25221730,25225730,XLOC_008650,SNORD116-4,chr15:25226925-25367623,25226925,25367623
15,25230011,25230320,1,SNORD64,ENSG00000270704,sense_intronic,25230011,25228011,25232011,XLOC_008650,SNORD116-4,chr15:25226925-25367623,25226925,25367623
