gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value
ENSG00000124380,21,0,16,12,0,24.317
ENSG00000124383,25,0,31,33,0,12.94
ENSG00000124391,0,0,0,18,0,0.0
ENSG00000124406,23,0,21,22,0,1.055
ENSG00000124422,33,0,35,48,0,18.366
ENSG00000124429,0,0,0,0,9,0.167
ENSG00000124440,0,0,0,31,0,0.238
ENSG00000124444,38,0,32,28,0,7.887
ENSG00000124449,0,0,0,0,0,0.0
ENSG00000124459,13,11,69,12,0,3.198
ENSG00000124466,0,0,26,21,0,0.249
ENSG00000124467,0,0,0,0,0,0.0
ENSG00000124469,0,0,0,0,0,0.023
ENSG00000124479,0,0,0,0,31,0.059
ENSG00000124486,61,0,44,82,0,17.292
ENSG00000124490,0,0,0,0,0,0.0
ENSG00000124491,0,0,0,0,20,0.624
ENSG00000124493,0,0,9,0,20,0.0
ENSG00000124496,8,0,32,50,0,0.65
ENSG00000124507,0,0,0,0,2,0.165
ENSG00000124508,13,0,13,9,0,1.32
ENSG00000124523,29,0,24,63,0,36.447
ENSG00000124529,34,0,31,37,0,0.075
ENSG00000124532,21,0,18,12,0,9.44
ENSG00000124535,47,0,32,55,0,13.573
ENSG00000124541,10,0,16,15,0,30.604
ENSG00000124557,0,0,0,0,29,0.019
ENSG00000124562,18,0,22,24,0,64.521
ENSG00000124564,0,0,7,25,0,7.0
ENSG00000124568,12,0,17,30,0,22.757
ENSG00000124570,18,0,16,39,0,21.409
ENSG00000124571,23,0,23,13,0,3.178
ENSG00000124574,21,0,22,15,0,0.997
ENSG00000124575,11,0,18,23,12,0.069
ENSG00000124578,7,0,26,17,37,0.0
ENSG00000124587,21,0,24,30,0,15.35
ENSG00000124588,27,0,32,41,0,56.894
ENSG00000124593,29,0,24,19,0,29.409
ENSG00000124596,0,0,0,0,0,10.684
ENSG00000124602,15,0,47,57,0,7.246
ENSG00000124608,10,0,14,6,0,2.815
ENSG00000124610,37,0,44,70,0,0.138
ENSG00000124613,0,0,14,0,9,0.106
ENSG00000124615,23,0,16,80,0,13.257
ENSG00000124635,6,0,29,33,6,0.982
ENSG00000124641,23,0,29,17,0,4.55
ENSG00000124657,0,0,0,0,0,0.057
ENSG00000124659,35,0,36,29,0,8.849
ENSG00000124664,0,0,0,0,0,0.028
ENSG00000124678,0,0,0,0,0,0.049
ENSG00000124688,39,0,24,39,0,21.198
ENSG00000124693,35,0,38,38,0,0.114
ENSG00000124701,0,0,0,0,0,0.0
ENSG00000124702,26,0,23,18,0,60.894
ENSG00000124713,16,0,21,23,0,481.294
ENSG00000124721,0,0,0,0,8,0.005
ENSG00000124731,0,0,5,0,0,3.956
ENSG00000124733,25,0,24,18,0,80.499
ENSG00000124743,0,0,0,0,0,0.229
ENSG00000124749,0,0,0,13,0,0.546
ENSG00000124762,40,0,27,44,0,36.343
ENSG00000124766,52,0,45,42,0,2.038
ENSG00000124767,14,0,11,14,0,121.178
ENSG00000124772,0,0,9,0,3,0.232
ENSG00000124780,0,0,0,7,0,3.22
ENSG00000124782,33,0,38,48,0,5.707
ENSG00000124783,0,0,0,0,0,18.414
ENSG00000124784,33,0,19,17,0,7.738
ENSG00000124785,0,5,28,44,74,6.482
ENSG00000124786,20,0,19,12,0,19.476
ENSG00000124787,14,0,15,16,0,4.567
ENSG00000124788,62,0,45,56,0,2.29
ENSG00000124789,40,0,33,55,0,11.941
ENSG00000124795,29,0,31,30,0,32.275
ENSG00000124802,8,0,12,8,0,8.151
ENSG00000124812,0,0,0,0,0,0.0
ENSG00000124813,0,0,0,0,0,0.285
ENSG00000124818,0,0,0,0,0,0.0
ENSG00000124827,0,0,0,0,49,0.0
ENSG00000124831,8,0,16,26,0,13.487
ENSG00000124839,19,0,0,37,0,36.297
ENSG00000124875,0,0,9,4,0,2.188
ENSG00000124882,0,0,0,0,20,0.098
ENSG00000124900,0,0,0,0,0,0.0
ENSG00000124920,40,0,18,51,0,1.291
ENSG00000124935,0,0,0,0,0,0.0
ENSG00000124939,0,0,0,0,0,0.204
ENSG00000124942,20,0,0,80,0,19.773
ENSG00000125037,5,0,17,15,0,28.738
ENSG00000125046,0,0,0,0,4,0.078
ENSG00000125084,0,0,18,0,49,0.023
ENSG00000125089,0,0,0,0,0,3.95
ENSG00000125107,35,0,33,37,0,16.295
ENSG00000125122,16,0,19,13,0,1.251
ENSG00000125124,18,0,16,10,0,9.358
ENSG00000125144,53,0,57,71,0,14293.0
ENSG00000125148,60,0,46,88,0,11990.4
ENSG00000125149,47,0,43,58,0,32.759
ENSG00000125166,25,0,34,55,0,209.901
ENSG00000125170,11,0,11,9,0,23.601
ENSG00000125207,0,0,0,0,14,0.016
ENSG00000125245,0,0,0,11,0,0.732
ENSG00000125246,20,0,17,42,0,16.828
ENSG00000125247,28,0,25,24,0,5.042
ENSG00000125249,31,0,32,25,0,5.532
ENSG00000125255,0,0,0,0,0,0.0
ENSG00000125257,13,0,14,23,0,0.499
ENSG00000125266,10,0,30,22,14,3.4
ENSG00000125285,0,0,0,0,63,0.011
ENSG00000125304,45,0,59,68,0,115.649
ENSG00000125319,6,0,12,11,0,0.349
ENSG00000125337,0,0,0,0,0,0.223
ENSG00000125347,61,0,38,82,0,10.544
ENSG00000125351,8,0,16,13,0,7.79
ENSG00000125352,29,0,30,19,0,17.542
ENSG00000125354,16,0,25,40,0,9.893
ENSG00000125355,0,0,9,0,19,0.125
ENSG00000125356,29,0,29,20,0,344.888
ENSG00000125363,0,0,0,0,6,0.0
ENSG00000125375,18,0,18,17,0,6.379
ENSG00000125378,30,0,19,29,6,2.318
ENSG00000125384,0,0,21,25,0,4.201
ENSG00000125386,0,0,0,0,0,5.064
ENSG00000125388,26,0,30,22,0,0.907
ENSG00000125398,0,0,31,45,40,1.652
ENSG00000125409,0,0,0,0,21,0.063
ENSG00000125414,0,0,0,0,0,0.004
ENSG00000125430,91,0,68,83,0,25.07
ENSG00000125434,11,0,12,13,0,1.068
ENSG00000125447,40,0,30,17,0,5.705
ENSG00000125449,19,0,24,29,0,7.172
ENSG00000125450,20,0,21,36,0,8.074
ENSG00000125454,16,0,19,28,0,3.067
ENSG00000125457,20,0,20,22,0,18.852
ENSG00000125458,11,0,13,19,0,16.566
ENSG00000125459,8,0,8,8,0,2.784
ENSG00000125462,0,0,0,0,43,0.155
ENSG00000125482,6,0,13,0,1,5.633
ENSG00000125484,27,0,26,18,0,3.176
ENSG00000125485,27,0,26,19,0,1.551
ENSG00000125492,0,0,0,0,66,0.0
ENSG00000125498,0,5,0,0,0,0.061
ENSG00000125503,26,0,31,52,0,15.339
ENSG00000125505,48,0,34,52,0,5.565
ENSG00000125508,0,0,0,0,0,0.0
ENSG00000125510,15,0,33,40,0,0.633
ENSG00000125520,20,0,68,70,0,93.346
ENSG00000125522,0,0,0,0,0,0.0
ENSG00000125531,0,0,0,0,0,0.089
ENSG00000125533,0,0,0,0,66,0.0
ENSG00000125534,10,0,15,17,0,41.59
ENSG00000125538,0,0,7,11,0,3.383
ENSG00000125551,0,0,4,12,0,251.091
ENSG00000125571,0,0,0,0,0,0.0
ENSG00000125611,20,0,21,18,0,13.288
ENSG00000125618,0,0,0,27,28,0.191
ENSG00000125629,34,0,25,73,0,25.771
ENSG00000125630,24,0,21,18,0,5.698
ENSG00000125633,20,0,23,17,0,2.486
ENSG00000125637,32,0,34,55,0,16.591
ENSG00000125648,18,0,22,20,0,15.439
ENSG00000125650,0,0,0,2,0,0.105
ENSG00000125651,16,0,17,17,0,23.925
ENSG00000125652,8,0,16,38,0,72.868
ENSG00000125656,7,0,13,17,0,81.629
ENSG00000125657,0,0,0,7,3,0.242
ENSG00000125675,0,0,16,7,2,1.218
ENSG00000125676,16,0,21,13,0,6.112
ENSG00000125686,15,0,18,45,0,3.173
ENSG00000125695,0,0,0,0,0,8.016
ENSG00000125703,16,0,20,11,0,6.053
ENSG00000125726,0,0,0,0,0,0.043
ENSG00000125730,18,0,20,74,0,3516.38
ENSG00000125731,11,0,0,28,0,0.394
ENSG00000125733,53,0,46,71,0,7.019
ENSG00000125734,53,0,47,71,0,28.24
ENSG00000125735,0,0,15,67,0,13.508
ENSG00000125740,36,0,37,29,3,63.14
ENSG00000125741,0,0,4,48,20,1.861
ENSG00000125743,27,0,28,22,0,183.097
ENSG00000125744,0,0,4,5,17,1.79
ENSG00000125746,5,0,6,20,8,3.794
ENSG00000125753,46,0,38,59,0,24.232
ENSG00000125755,53,0,52,76,0,20.195
ENSG00000125772,22,0,23,45,0,5.595
ENSG00000125775,48,0,45,74,0,2.493
ENSG00000125779,42,0,37,39,0,5.656
ENSG00000125780,5,0,0,19,0,0.119
ENSG00000125787,31,0,31,66,0,1.837
ENSG00000125788,0,0,0,0,0,0.0
ENSG00000125798,52,0,56,46,3,28.733
ENSG00000125804,0,0,0,0,0,0.055
ENSG00000125810,49,0,39,57,0,8.717
ENSG00000125812,41,0,38,59,0,3.704
ENSG00000125813,0,0,0,0,67,0.0
ENSG00000125814,27,0,24,24,0,2.272
ENSG00000125815,0,0,0,0,0,0.0
ENSG00000125816,0,5,0,0,90,0.0
ENSG00000125817,11,0,17,18,0,29.651
ENSG00000125818,4,0,4,3,0,53.644
ENSG00000125820,0,0,0,0,45,0.013
ENSG00000125821,14,0,13,10,0,5.775
ENSG00000125823,0,0,10,17,0,0.05
ENSG00000125826,43,0,32,71,0,17.104
ENSG00000125827,23,0,17,17,0,19.519
ENSG00000125831,0,0,0,0,0,0.0
ENSG00000125834,41,0,34,28,0,2.227
ENSG00000125835,29,0,23,23,0,58.72
ENSG00000125841,11,0,17,24,0,2.377
ENSG00000125843,20,0,15,33,0,8.156
ENSG00000125844,51,0,38,77,0,82.299
ENSG00000125845,33,0,35,38,0,3.379
ENSG00000125846,17,24,54,12,16,2.651
ENSG00000125848,39,0,48,14,0,3.495
ENSG00000125850,0,0,13,0,33,1.131
ENSG00000125851,0,0,0,0,13,0.11
ENSG00000125861,0,0,0,0,10,0.0
ENSG00000125863,31,0,36,37,0,26.786
ENSG00000125864,18,0,26,44,0,0.319
ENSG00000125868,17,0,26,44,0,148.839
ENSG00000125869,0,0,0,0,42,0.158
ENSG00000125870,16,0,22,10,5,34.765
ENSG00000125871,75,0,51,78,0,7.923
ENSG00000125872,0,0,0,3,13,0.08
ENSG00000125875,35,0,23,29,0,6.517
ENSG00000125877,30,0,30,21,0,22.4
ENSG00000125878,0,0,0,0,26,0.104
ENSG00000125879,0,0,0,0,0,0.0
ENSG00000125885,18,0,19,11,0,0.918
ENSG00000125888,0,0,0,0,0,0.0
ENSG00000125895,12,0,6,10,0,1.709
ENSG00000125898,20,0,23,23,0,1.985
ENSG00000125899,0,0,0,0,0,0.0
ENSG00000125900,0,0,3,0,0,0.02
ENSG00000125903,0,0,0,0,0,0.0
ENSG00000125910,0,0,0,10,0,0.892
ENSG00000125912,22,0,24,23,0,11.048
ENSG00000125931,0,0,0,0,28,0.092
ENSG00000125944,45,0,41,26,0,11.872
ENSG00000125945,26,0,40,38,0,2.105
ENSG00000125952,40,0,25,43,0,12.929
ENSG00000125954,18,0,20,24,0,21.294
ENSG00000125962,12,0,23,13,4,2.813
ENSG00000125965,22,0,17,23,0,0.0
ENSG00000125966,0,0,5,0,0,0.183
ENSG00000125967,18,0,16,17,0,6.342
ENSG00000125968,50,0,43,77,0,24.727
ENSG00000125970,39,0,40,27,0,25.262
ENSG00000125971,26,0,20,51,0,30.302
ENSG00000125975,0,0,0,0,0,0.0
ENSG00000125977,46,0,29,31,0,49.846
ENSG00000125991,7,0,11,6,0,46.139
ENSG00000125995,27,0,22,16,0,264.017
ENSG00000125998,0,0,0,0,0,0.077
ENSG00000125999,0,0,0,5,0,0.0
ENSG00000126001,22,0,17,22,0,1.14
ENSG00000126003,46,0,38,80,0,2.147
ENSG00000126010,0,0,0,0,3,0.145
ENSG00000126012,23,0,35,14,0,9.11
ENSG00000126016,12,0,18,16,0,1.006
ENSG00000126062,35,0,18,36,0,19.415
ENSG00000126067,42,0,43,44,0,66.393
ENSG00000126070,38,0,22,34,0,1.461
ENSG00000126088,33,0,33,28,0,69.3
ENSG00000126091,27,0,21,22,0,5.128
ENSG00000126106,49,0,31,74,0,19.719
ENSG00000126107,33,0,32,28,0,13.984
ENSG00000126214,46,0,29,27,0,6.009
ENSG00000126215,9,0,17,15,0,0.223
ENSG00000126216,19,0,22,22,0,5.682
ENSG00000126217,7,0,19,23,0,0.733
ENSG00000126218,10,0,10,20,0,152.592
ENSG00000126226,31,0,39,50,0,6.02
ENSG00000126231,42,0,37,70,0,88.484
ENSG00000126233,25,0,15,33,0,0.0
ENSG00000126243,24,0,19,27,0,1.399
ENSG00000126246,50,0,40,65,0,31.452
ENSG00000126247,19,0,22,38,0,162.598
ENSG00000126249,13,0,13,11,0,6.683
ENSG00000126251,0,0,0,0,0,0.06
ENSG00000126254,20,0,17,17,0,32.065
ENSG00000126259,0,0,0,0,0,0.0
ENSG00000126261,22,0,19,15,0,25.739
ENSG00000126262,8,0,0,37,0,1.666
ENSG00000126264,41,0,40,90,0,33.399
ENSG00000126266,0,0,0,6,0,0.0
ENSG00000126267,29,0,33,27,0,553.802
ENSG00000126337,0,0,0,5,0,0.158
ENSG00000126351,23,0,22,37,0,3.083
ENSG00000126353,5,0,0,9,0,0.482
ENSG00000126368,60,0,43,100,0,10.904
ENSG00000126391,69,0,35,84,0,5.93
ENSG00000126432,32,0,25,37,0,401.097
ENSG00000126453,34,0,25,26,0,6.624
ENSG00000126456,33,0,25,26,0,26.158
ENSG00000126457,29,0,22,72,0,16.971
ENSG00000126458,42,0,43,79,0,34.21
ENSG00000126460,25,0,21,16,0,2.666
ENSG00000126461,42,0,44,60,0,9.151
ENSG00000126464,29,0,30,47,0,1.487
ENSG00000126467,22,0,27,35,0,0.213
ENSG00000126500,0,0,0,0,0,0.027
ENSG00000126522,25,0,32,39,0,162.886
ENSG00000126524,30,0,32,32,0,101.465
ENSG00000126542,0,0,0,0,0,0.118
ENSG00000126545,0,0,0,0,0,0.0
ENSG00000126549,0,0,0,0,0,0.0
ENSG00000126550,0,0,0,0,0,0.0
ENSG00000126561,30,0,13,30,0,4.586
ENSG00000126562,0,0,0,0,0,0.014
ENSG00000126581,27,0,20,26,0,31.052
ENSG00000126583,0,0,6,0,4,0.055
ENSG00000126602,15,0,20,34,0,97.509
ENSG00000126603,5,0,8,50,0,0.601
ENSG00000126653,22,0,25,24,0,23.988
ENSG00000126698,32,0,34,34,0,44.638
ENSG00000126705,29,0,30,49,0,2.981
ENSG00000126709,33,0,16,14,0,714.061
ENSG00000126733,0,0,7,0,26,0.0
ENSG00000126746,32,0,30,25,0,5.004
ENSG00000126752,0,0,0,0,0,0.0
ENSG00000126756,16,0,16,20,0,90.51
ENSG00000126759,0,0,0,0,0,24.759
ENSG00000126767,34,0,30,52,0,10.595
ENSG00000126768,21,0,20,19,0,17.881
ENSG00000126773,25,0,26,23,0,3.197
ENSG00000126775,19,0,19,13,0,3.199
ENSG00000126777,0,0,0,0,0,26.89
ENSG00000126778,5,0,14,0,25,0.0
ENSG00000126785,0,0,16,20,0,2.343
ENSG00000126787,0,0,12,0,0,0.147
ENSG00000126790,33,0,29,35,0,3.85
ENSG00000126803,0,0,16,11,0,2.524
ENSG00000126804,67,0,58,84,0,5.899
ENSG00000126814,21,0,22,16,0,3.248
ENSG00000126821,40,0,32,25,0,17.357
ENSG00000126822,44,0,39,59,0,3.759
ENSG00000126838,36,0,42,45,0,32.963
ENSG00000126856,0,0,0,0,0,0.0
ENSG00000126858,28,0,31,39,0,10.362
ENSG00000126860,17,0,5,43,0,5.867
ENSG00000126861,0,0,0,0,0,0.014
ENSG00000126870,11,0,15,29,0,3.689
ENSG00000126878,0,0,0,0,3,0.802
ENSG00000126882,20,0,24,65,0,1.292
ENSG00000126883,21,0,19,14,0,4.492
ENSG00000126890,0,0,0,0,0,0.622
ENSG00000126895,0,0,0,0,0,0.036
ENSG00000126903,22,0,29,37,0,5.54
ENSG00000126934,25,0,19,23,0,10.022
ENSG00000126945,28,0,25,27,0,51.934
ENSG00000126947,10,0,14,10,0,4.013
ENSG00000126950,0,0,0,0,10,0.021
ENSG00000126952,0,0,0,0,4,0.149
ENSG00000126953,21,0,21,17,0,6.341
ENSG00000126970,10,0,15,10,0,1.745
ENSG00000127022,21,0,18,40,0,119.718
ENSG00000127054,16,0,29,25,0,8.655
ENSG00000127074,0,0,0,0,0,0.024
ENSG00000127080,26,0,33,37,0,3.865
ENSG00000127081,11,0,13,13,0,1.033
ENSG00000127083,0,0,0,0,0,0.675
ENSG00000127084,0,0,0,0,18,1.669
ENSG00000127124,20,0,19,14,0,0.489
ENSG00000127125,20,0,20,32,0,46.289
ENSG00000127129,0,0,6,7,0,0.066
ENSG00000127152,0,0,11,31,42,0.236
ENSG00000127184,14,0,19,15,0,470.47
ENSG00000127191,11,0,10,35,0,2.861
ENSG00000127220,30,0,29,31,0,10.901
ENSG00000127241,61,0,61,81,0,30.965
ENSG00000127249,14,0,21,12,0,0.161
ENSG00000127252,0,0,4,0,0,0.115
ENSG00000127311,11,0,27,12,0,0.251
ENSG00000127314,42,0,52,57,0,22.566
ENSG00000127318,0,0,0,0,0,0.0
ENSG00000127324,0,5,20,10,22,1.62
ENSG00000127325,0,0,0,0,0,0.0
ENSG00000127328,20,0,21,22,0,1.879
ENSG00000127329,0,0,10,24,0,7.481
ENSG00000127334,30,0,27,34,0,1.915
ENSG00000127337,29,0,23,31,0,9.528
ENSG00000127362,0,0,0,0,0,0.0
ENSG00000127364,0,0,0,0,0,0.014
ENSG00000127366,0,0,0,0,0,0.107
ENSG00000127377,0,0,0,13,6,0.0
ENSG00000127399,42,0,31,82,0,7.095
ENSG00000127412,0,0,0,0,0,0.0
ENSG00000127415,29,0,20,42,0,1.724
ENSG00000127418,21,0,22,41,0,24.485
ENSG00000127419,33,0,25,24,0,8.429
ENSG00000127423,11,0,10,11,0,0.046
ENSG00000127445,6,0,17,10,0,14.944
ENSG00000127452,18,0,21,11,0,10.05
ENSG00000127463,27,0,31,24,0,3.732
ENSG00000127472,0,0,0,28,0,2.763
ENSG00000127481,40,0,26,43,0,7.173
ENSG00000127483,37,0,31,37,0,15.89
ENSG00000127507,0,0,17,8,5,1.234
ENSG00000127511,8,0,8,8,0,3.832
ENSG00000127515,0,0,0,0,6,0.0
ENSG00000127526,22,0,25,40,0,7.755
ENSG00000127527,16,0,20,30,0,3.478
ENSG00000127528,16,0,25,57,0,6.619
ENSG00000127529,0,0,0,0,4,0.0
ENSG00000127530,0,0,0,0,0,0.0
ENSG00000127533,0,0,0,34,0,0.108
ENSG00000127540,28,0,23,25,0,365.892
ENSG00000127554,20,0,20,17,1,13.173
ENSG00000127561,12,0,8,19,23,0.079
ENSG00000127564,10,0,12,11,0,0.154
ENSG00000127578,0,0,0,37,0,0.052
ENSG00000127580,18,0,16,8,0,4.127
ENSG00000127585,0,0,0,0,26,0.341
ENSG00000127586,18,0,18,11,0,0.78
ENSG00000127588,0,0,0,0,0,0.0
ENSG00000127603,0,0,0,36,8,4.34
ENSG00000127616,25,0,26,21,0,8.772
ENSG00000127663,20,0,26,50,0,4.61
ENSG00000127666,38,0,32,51,0,7.185
ENSG00000127720,25,0,31,20,0,1.928
ENSG00000127743,16,0,4,46,0,0.0
ENSG00000127774,22,0,21,20,0,40.155
ENSG00000127780,0,0,0,0,0,0.055
ENSG00000127804,19,0,17,16,0,2.727
ENSG00000127824,32,0,24,31,0,10.396
ENSG00000127831,10,0,19,12,0,27.494
ENSG00000127837,34,0,24,43,0,56.861
ENSG00000127838,34,0,23,41,0,27.261
ENSG00000127863,0,0,0,0,8,0.463
ENSG00000127870,30,0,23,17,0,7.765
ENSG00000127884,33,0,49,74,0,983.783
ENSG00000127903,0,4,30,4,0,0.238
ENSG00000127914,20,0,21,24,0,21.212
ENSG00000127920,25,0,19,33,0,73.242
ENSG00000127922,19,10,42,12,0,22.191
ENSG00000127928,0,0,0,0,0,0.0
ENSG00000127946,21,0,21,26,0,5.852
ENSG00000127947,29,0,35,44,0,11.435
ENSG00000127948,0,0,0,0,0,211.529
ENSG00000127951,10,0,25,20,0,33.824
ENSG00000127952,23,0,27,31,0,14.069
ENSG00000127954,0,0,8,41,0,6.136
ENSG00000127955,45,0,24,38,0,8.347
ENSG00000127980,22,0,24,17,0,3.996
ENSG00000127989,12,0,19,0,0,3.005
ENSG00000127990,12,0,34,25,8,11.908
ENSG00000127993,22,0,25,17,0,3.081
ENSG00000127995,21,0,16,16,0,5.662
ENSG00000128000,9,15,92,8,0,1.502
ENSG00000128011,0,0,0,0,0,0.164
ENSG00000128016,83,0,80,100,0,112.536
ENSG00000128039,18,0,16,17,0,4.538
ENSG00000128040,0,0,0,0,2,0.035
ENSG00000128045,0,0,13,10,11,0.457
ENSG00000128050,25,0,40,27,0,36.843
ENSG00000128052,8,0,34,23,8,16.109
ENSG00000128059,24,0,39,27,0,1.803
ENSG00000128159,40,0,44,39,0,4.799
ENSG00000128165,0,0,7,10,0,0.22
ENSG00000128185,50,0,24,29,0,143.055
ENSG00000128191,24,0,24,58,0,4.077
ENSG00000128203,0,0,5,10,5,0.12
ENSG00000128218,8,0,14,12,0,2.804
ENSG00000128228,9,0,19,19,0,29.378
ENSG00000128242,0,0,3,6,0,0.227
ENSG00000128245,26,0,23,28,0,29.784
ENSG00000128250,0,0,0,0,0,2.401
ENSG00000128253,13,0,0,15,0,0.188
ENSG00000128254,27,0,23,28,0,0.0
ENSG00000128266,0,0,7,0,0,0.182
ENSG00000128268,0,0,0,0,7,0.133
ENSG00000128271,0,0,0,21,0,1.087
ENSG00000128272,49,0,39,38,0,197.22
ENSG00000128274,0,0,0,0,16,0.902
ENSG00000128276,0,0,0,0,0,0.054
ENSG00000128283,66,0,37,85,0,43.45
ENSG00000128284,33,0,21,64,0,7.874
ENSG00000128285,0,0,8,40,0,0.653
ENSG00000128294,0,0,0,0,0,28.806
ENSG00000128298,0,0,0,8,0,0.257
ENSG00000128309,53,0,57,100,0,75.848
ENSG00000128310,5,0,5,0,0,0.115
ENSG00000128311,52,0,56,100,0,410.023
ENSG00000128313,0,0,0,0,0,0.264
ENSG00000128322,0,0,0,0,0,0.178
ENSG00000128335,32,0,21,29,0,29.267
ENSG00000128340,25,0,13,42,0,13.442
ENSG00000128342,0,0,7,0,15,0.554
ENSG00000128346,17,0,24,26,0,0.088
ENSG00000128383,11,0,9,17,0,2.175
ENSG00000128394,7,0,12,15,0,1.853
ENSG00000128408,0,0,6,4,0,0.271
ENSG00000128422,0,0,0,0,0,0.058
ENSG00000128463,20,0,26,12,0,35.217
ENSG00000128487,6,0,12,8,44,0.335
ENSG00000128510,0,0,8,0,7,0.0
ENSG00000128512,48,0,39,69,0,2.509
ENSG00000128513,14,0,21,27,0,6.342
ENSG00000128519,0,0,0,0,0,0.0
ENSG00000128524,15,0,19,11,0,86.705
ENSG00000128534,22,0,31,23,0,4.954
ENSG00000128536,24,0,30,24,0,0.741
ENSG00000128563,12,0,13,13,0,4.735
ENSG00000128564,0,0,0,0,53,0.0
ENSG00000128567,0,0,7,20,0,1.074
ENSG00000128573,66,0,60,59,0,0.657
ENSG00000128578,18,0,15,0,6,0.051
ENSG00000128581,17,0,13,14,0,3.536
ENSG00000128585,61,0,61,71,0,7.899
ENSG00000128590,34,0,44,36,0,73.06
ENSG00000128591,0,0,0,0,0,0.09
ENSG00000128594,0,0,15,0,0,1.302
ENSG00000128595,30,0,25,28,0,26.987
ENSG00000128596,0,0,11,0,0,0.069
ENSG00000128602,19,0,23,11,0,8.255
ENSG00000128604,13,0,9,65,0,3.289
ENSG00000128606,0,0,0,13,0,1.319
ENSG00000128607,30,0,31,49,0,5.441
ENSG00000128609,14,0,22,16,0,15.949
ENSG00000128610,0,5,3,0,92,0.0
ENSG00000128617,0,0,0,0,0,0.0
ENSG00000128641,26,0,26,55,0,76.576
ENSG00000128645,0,0,12,0,73,0.0
ENSG00000128652,0,9,0,0,91,0.0
ENSG00000128654,14,0,15,9,0,19.284
ENSG00000128655,11,0,12,10,0,0.527
ENSG00000128656,0,0,4,14,33,0.548
ENSG00000128683,0,0,14,0,38,0.013
ENSG00000128694,20,0,18,21,0,2.517
ENSG00000128699,34,0,28,27,0,16.95
ENSG00000128708,19,0,18,18,0,6.143
ENSG00000128709,0,0,0,0,85,0.044
ENSG00000128710,0,0,0,0,72,0.0
ENSG00000128713,0,0,0,0,83,0.0
ENSG00000128714,0,0,13,0,100,0.0
ENSG00000128731,0,0,0,0,0,2.725
ENSG00000128739,0,0,0,0,0,36.72
ENSG00000128789,23,0,20,29,0,43.161
ENSG00000128791,11,0,18,16,0,5.505
ENSG00000128802,11,0,5,39,0,24.356
ENSG00000128805,0,0,10,9,15,0.118
ENSG00000128815,0,0,0,8,0,0.727
ENSG00000128829,15,0,22,15,0,8.488
ENSG00000128833,6,0,11,5,0,0.747
ENSG00000128849,46,0,46,49,0,11.953
ENSG00000128872,8,0,15,0,0,0.587
ENSG00000128881,24,0,24,17,0,0.354
ENSG00000128886,20,0,19,29,0,0.227
ENSG00000128891,33,0,28,29,0,2.319
ENSG00000128908,27,0,26,28,0,2.858
ENSG00000128915,23,0,20,49,0,2.922
ENSG00000128917,0,0,49,27,9,1.49
ENSG00000128918,0,0,0,0,0,0.573
ENSG00000128923,21,0,34,22,0,2.83
ENSG00000128928,14,0,18,21,0,67.741
ENSG00000128944,13,0,9,21,0,2.644
ENSG00000128951,15,0,19,16,0,11.857
ENSG00000128965,32,0,19,36,0,0.367
ENSG00000128973,7,0,15,15,0,11.707
ENSG00000128989,21,0,25,32,0,21.991
ENSG00000129003,23,0,21,20,0,3.188
ENSG00000129007,0,0,14,17,0,5.093
ENSG00000129009,0,0,0,20,0,7.038
ENSG00000129028,7,0,17,15,0,1.063
ENSG00000129038,0,0,0,43,12,0.501
ENSG00000129048,0,0,0,0,0,0.979
ENSG00000129055,27,0,34,34,0,37.089
ENSG00000129071,43,0,35,58,0,13.896
ENSG00000129083,29,0,31,21,0,33.8
ENSG00000129084,49,0,47,51,0,45.295
ENSG00000129103,16,0,21,38,0,45.632
ENSG00000129116,0,0,0,0,0,7.111
ENSG00000129128,41,0,28,26,0,21.173
ENSG00000129151,0,0,0,0,0,45.361
ENSG00000129152,0,0,0,0,30,0.0
ENSG00000129158,18,0,17,17,0,6.077
ENSG00000129159,0,0,0,0,22,0.003
ENSG00000129167,0,0,0,0,18,0.39
ENSG00000129170,0,0,0,0,8,0.002
ENSG00000129173,0,0,19,0,10,0.045
ENSG00000129187,30,0,20,38,0,37.611
ENSG00000129194,0,0,0,0,0,0.077
ENSG00000129195,0,0,5,9,4,0.637
ENSG00000129197,31,0,33,64,0,15.719
ENSG00000129204,9,0,11,11,0,0.194
ENSG00000129214,23,0,21,29,0,97.319
ENSG00000129219,8,0,24,11,0,4.845
ENSG00000129221,0,0,4,0,4,0.0
ENSG00000129226,42,0,40,91,0,201.182
ENSG00000129235,31,0,28,23,0,42.9
ENSG00000129244,0,0,8,0,0,3.683
ENSG00000129245,23,0,21,29,0,12.504
ENSG00000129250,36,0,28,41,0,19.579
ENSG00000129255,42,0,39,63,0,43.685
ENSG00000129270,0,0,0,0,22,0.188
ENSG00000129277,0,0,0,23,0,66.586
ENSG00000129282,23,0,24,18,0,2.581
ENSG00000129292,19,0,24,17,0,3.324
ENSG00000129295,8,0,16,17,0,0.71
ENSG00000129315,23,0,22,21,0,4.667
ENSG00000129317,24,0,25,15,0,1.262
ENSG00000129347,33,0,38,44,0,4.654
ENSG00000129351,27,0,34,33,0,13.649
ENSG00000129353,24,0,10,27,0,21.562
ENSG00000129354,0,0,0,0,0,0.657
